leg,origin_bar,entry_time,entry_price,atr_frozen,momentum_prev,momentum_prev2,vwap_prev,vwap_prev2,upper_barrier,lower_barrier,label,bars_to_label,exit_touch_time
0,406,2018-01-08 03:30:00,15561.30000000,124.72888889,96.62047318,96.76417564,15554.44257839,15548.02608402,16035.26977778,15467.93220000,0,22,2018-01-08 08:49:00
2,405,2018-01-08 03:45:00,15616.40000000,125.64444444,96.76417564,97.94296199,15548.02608402,15538.49576775,16093.84888889,15522.70160000,0,1,2018-01-08 03:51:00
1,406,2018-01-08 03:45:00,15616.40000000,125.64444444,96.62047318,96.76417564,15554.44257839,15548.02608402,16093.84888889,15522.70160000,0,1,2018-01-08 03:51:00
3,405,2018-01-08 04:00:00,15551.90000000,126.75666667,96.76417564,97.94296199,15548.02608402,15538.49576775,16033.57533333,15458.58860000,0,20,2018-01-08 08:54:00
2,406,2018-01-08 04:00:00,15551.90000000,126.75666667,96.62047318,96.76417564,15554.44257839,15548.02608402,16033.57533333,15458.58860000,0,20,2018-01-08 08:54:00
3,406,2018-01-08 04:15:00,15707.50000000,127.55777778,96.62047318,96.76417564,15554.44257839,15548.02608402,16192.21955556,15613.25500000,0,2,2018-01-08 04:37:00
0,428,2018-01-08 09:00:00,15412.40000000,125.48222222,97.87501508,98.78945258,15695.58175650,15691.86861083,15889.23244444,15319.92560000,0,1,2018-01-08 09:12:00
1,428,2018-01-08 09:15:00,15259.70000000,126.56111111,97.87501508,98.78945258,15695.58175650,15691.86861083,15740.63222222,15168.14180000,0,3,2018-01-08 09:59:00
0,429,2018-01-08 09:15:00,15259.70000000,126.56111111,96.44173097,97.87501508,15697.05564891,15695.58175650,15740.63222222,15168.14180000,0,3,2018-01-08 09:59:00
2,428,2018-01-08 09:30:00,15234.80000000,126.00444444,97.87501508,98.78945258,15695.58175650,15691.86861083,15713.61688889,15143.39120000,0,2,2018-01-08 09:59:00
1,429,2018-01-08 09:30:00,15234.80000000,126.00444444,96.44173097,97.87501508,15697.05564891,15695.58175650,15713.61688889,15143.39120000,0,2,2018-01-08 09:59:00
3,428,2018-01-08 09:45:00,15285.60000000,125.55000000,97.87501508,98.78945258,15695.58175650,15691.86861083,15762.69000000,15193.88640000,0,1,2018-01-08 09:58:00
2,429,2018-01-08 09:45:00,15285.60000000,125.55000000,96.44173097,97.87501508,15697.05564891,15695.58175650,15762.69000000,15193.88640000,0,1,2018-01-08 09:58:00
3,429,2018-01-08 10:00:00,15132.00000000,126.61111111,96.44173097,97.87501508,15697.05564891,15695.58175650,15613.12222222,15041.20800000,0,14,2018-01-08 13:18:00
0,432,2018-01-08 10:00:00,15132.00000000,126.61111111,95.72104557,97.17793205,15702.04245371,15700.46679138,15613.12222222,15041.20800000,0,14,2018-01-08 13:18:00
1,432,2018-01-08 10:15:00,15147.20000000,125.60333333,95.72104557,97.17793205,15702.04245371,15700.46679138,15624.49266667,15056.31680000,0,13,2018-01-08 13:18:00
2,432,2018-01-08 10:30:00,15225.50000000,126.76444444,95.72104557,97.17793205,15702.04245371,15700.46679138,15707.20488889,15134.14700000,0,12,2018-01-08 13:17:00
3,432,2018-01-08 10:45:00,15249.40000000,126.90888889,95.72104557,97.17793205,15702.04245371,15700.46679138,15731.65377778,15157.90360000,0,11,2018-01-08 13:16:00
0,456,2018-01-08 16:00:00,14480.70000000,154.90333333,94.98374331,95.51474760,15685.00505430,15684.43644827,15069.33266667,14393.81580000,1,14,2018-01-08 19:25:00
1,456,2018-01-08 16:15:00,14719.70000000,156.20111111,94.98374331,95.51474760,15685.00505430,15684.43644827,15313.26422222,14631.38180000,0,2,2018-01-08 16:34:00
2,456,2018-01-08 16:30:00,14676.10000000,154.88666667,94.98374331,95.51474760,15685.00505430,15684.43644827,15264.66933333,14588.04340000,0,1,2018-01-08 16:36:00
3,456,2018-01-08 16:45:00,14740.20000000,155.27111111,94.98374331,95.51474760,15685.00505430,15684.43644827,15330.23022222,14651.75880000,0,4,2018-01-08 17:31:00
0,681,2018-01-11 00:15:00,14749.20000000,137.70666667,102.22906097,104.05018926,14282.96055202,14280.82616059,15272.48533333,14660.70480000,0,2,2018-01-11 00:38:00
1,681,2018-01-11 00:30:00,14798.70000000,137.56888889,102.22906097,104.05018926,14282.96055202,14280.82616059,15321.46177778,14709.90780000,0,1,2018-01-11 00:35:00
2,681,2018-01-11 00:45:00,14660.60000000,138.20000000,102.22906097,104.05018926,14282.96055202,14280.82616059,15185.76000000,14572.63640000,0,2,2018-01-11 01:01:00
0,683,2018-01-11 00:45:00,14660.60000000,138.20000000,101.90111425,102.71812313,14286.12582484,14284.97285448,15185.76000000,14572.63640000,0,2,2018-01-11 01:01:00
3,681,2018-01-11 01:00:00,14612.90000000,138.66444444,102.22906097,104.05018926,14282.96055202,14280.82616059,15139.82488889,14525.22260000,0,2,2018-01-11 01:17:00
1,683,2018-01-11 01:00:00,14612.90000000,138.66444444,101.90111425,102.71812313,14286.12582484,14284.97285448,15139.82488889,14525.22260000,0,2,2018-01-11 01:17:00
2,683,2018-01-11 01:15:00,14543.00000000,138.53222222,101.90111425,102.71812313,14286.12582484,14284.97285448,15069.42244444,14455.74200000,0,2,2018-01-11 01:36:00
0,685,2018-01-11 01:15:00,14543.00000000,138.53222222,100.46699918,101.11334842,14289.23399837,14287.87554006,15069.42244444,14455.74200000,0,2,2018-01-11 01:36:00
3,683,2018-01-11 01:30:00,14561.20000000,137.82222222,101.90111425,102.71812313,14286.12582484,14284.97285448,15084.92444444,14473.83280000,0,1,2018-01-11 01:36:00
1,685,2018-01-11 01:30:00,14561.20000000,137.82222222,100.46699918,101.11334842,14289.23399837,14287.87554006,15084.92444444,14473.83280000,0,1,2018-01-11 01:36:00
2,685,2018-01-11 01:45:00,14447.90000000,138.78444444,100.46699918,101.11334842,14289.23399837,14287.87554006,14975.28088889,14361.21260000,0,4,2018-01-11 02:40:00
0,687,2018-01-11 01:45:00,14447.90000000,138.78444444,100.16497875,100.82110787,14293.14234122,14291.54667086,14975.28088889,14361.21260000,0,4,2018-01-11 02:40:00
3,685,2018-01-11 02:00:00,14445.30000000,138.85555556,100.46699918,101.11334842,14289.23399837,14287.87554006,14972.95111111,14358.62820000,0,3,2018-01-11 02:40:00
1,687,2018-01-11 02:00:00,14445.30000000,138.85555556,100.16497875,100.82110787,14293.14234122,14291.54667086,14972.95111111,14358.62820000,0,3,2018-01-11 02:40:00
2,687,2018-01-11 02:15:00,14458.70000000,138.33000000,100.16497875,100.82110787,14293.14234122,14291.54667086,14984.35400000,14371.94780000,0,2,2018-01-11 02:39:00
3,687,2018-01-11 02:30:00,14421.80000000,137.41444444,100.16497875,100.82110787,14293.14234122,14291.54667086,14943.97488889,14335.26920000,0,2,2018-01-11 02:54:00
0,837,2018-01-12 15:15:00,13815.20000000,141.53444444,98.52096957,99.36965911,13544.08710393,13542.97303930,14353.03088889,13732.30880000,0,2,2018-01-12 15:30:00
1,837,2018-01-12 15:30:00,13745.10000000,139.92333333,98.52096957,99.36965911,13544.08710393,13542.97303930,14276.80866667,13662.62940000,0,2,2018-01-12 15:45:00
2,837,2018-01-12 15:45:00,13680.30000000,139.04111111,98.52096957,99.36965911,13544.08710393,13542.97303930,14208.65622222,13598.21820000,0,1,2018-01-12 15:51:00
0,839,2018-01-12 15:45:00,13680.30000000,139.04111111,98.66308040,98.66916467,13550.81217594,13548.07779137,14208.65622222,13598.21820000,0,1,2018-01-12 15:51:00
3,837,2018-01-12 16:00:00,13569.20000000,138.56222222,98.52096957,99.36965911,13544.08710393,13542.97303930,14095.73644444,13487.78480000,0,2,2018-01-12 16:20:00
1,839,2018-01-12 16:00:00,13569.20000000,138.56222222,98.66308040,98.66916467,13550.81217594,13548.07779137,14095.73644444,13487.78480000,0,2,2018-01-12 16:20:00
0,840,2018-01-12 16:00:00,13569.20000000,138.56222222,97.67291206,98.66308040,13555.50767741,13550.81217594,14095.73644444,13487.78480000,0,2,2018-01-12 16:20:00
2,839,2018-01-12 16:15:00,13600.10000000,138.56555556,98.66308040,98.66916467,13550.81217594,13548.07779137,14126.64911111,13518.49940000,0,1,2018-01-12 16:19:00
1,840,2018-01-12 16:15:00,13600.10000000,138.56555556,97.67291206,98.66308040,13555.50767741,13550.81217594,14126.64911111,13518.49940000,0,1,2018-01-12 16:19:00
3,839,2018-01-12 16:30:00,13430.90000000,140.22555556,98.66308040,98.66916467,13550.81217594,13548.07779137,13963.75711111,13350.31460000,0,23,2018-01-14 22:02:00
2,840,2018-01-12 16:30:00,13430.90000000,140.22555556,97.67291206,98.66308040,13555.50767741,13550.81217594,13963.75711111,13350.31460000,0,23,2018-01-14 22:02:00
0,842,2018-01-12 16:30:00,13430.90000000,140.22555556,95.96116893,97.65630049,13561.51648731,13559.53111879,13963.75711111,13350.31460000,0,23,2018-01-14 22:02:00
3,840,2018-01-12 16:45:00,13551.50000000,141.00666667,97.67291206,98.66308040,13555.50767741,13550.81217594,14087.32533333,13470.19100000,0,2,2018-01-12 17:12:00
1,842,2018-01-12 16:45:00,13551.50000000,141.00666667,95.96116893,97.65630049,13561.51648731,13559.53111879,14087.32533333,13470.19100000,0,2,2018-01-12 17:12:00
2,842,2018-01-12 17:00:00,13515.40000000,139.51444444,95.96116893,97.65630049,13561.51648731,13559.53111879,14045.55488889,13434.30760000,0,2,2018-01-12 17:16:00
3,842,2018-01-12 17:15:00,13465.30000000,139.72666667,95.96116893,97.65630049,13561.51648731,13559.53111879,13996.26133333,13384.50820000,0,20,2018-01-14 22:01:00
0,860,2018-01-12 21:00:00,13844.80000000,130.72777778,102.22199279,102.69654076,13574.15691497,13573.04033048,14341.56555556,13761.73120000,0,1,2018-01-12 21:02:00
1,860,2018-01-12 21:15:00,13739.90000000,130.86888889,102.22199279,102.69654076,13574.15691497,13573.04033048,14237.20177778,13657.46060000,0,4,2018-01-14 22:01:00
0,861,2018-01-12 21:15:00,13739.90000000,130.86888889,100.84600132,102.22199279,13575.61817866,13574.15691497,14237.20177778,13657.46060000,0,4,2018-01-14 22:01:00
2,860,2018-01-12 21:30:00,13711.70000000,128.28222222,102.22199279,102.69654076,13574.15691497,13573.04033048,14199.17244444,13629.42980000,0,3,2018-01-14 22:01:00
1,861,2018-01-12 21:30:00,13711.70000000,128.28222222,100.84600132,102.22199279,13575.61817866,13574.15691497,14199.17244444,13629.42980000,0,3,2018-01-14 22:01:00
3,860,2018-01-12 21:45:00,13720.90000000,126.65222222,102.22199279,102.69654076,13574.15691497,13573.04033048,14202.17844444,13638.57460000,0,2,2018-01-14 22:01:00
2,861,2018-01-12 21:45:00,13720.90000000,126.65222222,100.84600132,102.22199279,13575.61817866,13574.15691497,14202.17844444,13638.57460000,0,2,2018-01-14 22:01:00
3,861,2018-01-14 22:00:00,13357.30000000,123.94444444,100.84600132,102.22199279,13575.61817866,13574.15691497,13828.28888889,13277.15620000,0,50,
0,864,2018-01-14 22:00:00,13357.30000000,123.94444444,101.13560849,101.93983611,13581.11870523,13578.90013978,13828.28888889,13277.15620000,0,50,
1,864,2018-01-14 22:15:00,13395.00000000,126.30444444,101.13560849,101.93983611,13581.11870523,13578.90013978,13874.95688889,13314.63000000,0,50,
2,864,2018-01-14 22:30:00,13408.50000000,124.35333333,101.13560849,101.93983611,13581.11870523,13578.90013978,13881.04266667,13328.04900000,0,50,
3,864,2018-01-14 22:45:00,13430.50000000,121.64111111,101.13560849,101.93983611,13581.11870523,13578.90013978,13892.73622222,13349.91700000,0,18,2018-01-15 03:06:00
0,950,2018-01-15 19:30:00,13778.60000000,83.71222222,98.14305658,98.77285714,13729.79102414,13728.70515994,14096.70644444,13695.92840000,0,6,2018-01-15 20:54:00
1,950,2018-01-15 19:45:00,13766.50000000,82.52888889,98.14305658,98.77285714,13729.79102414,13728.70515994,14080.10977778,13683.90100000,0,5,2018-01-15 20:54:00
2,950,2018-01-15 20:00:00,13828.90000000,82.66444444,98.14305658,98.77285714,13729.79102414,13728.70515994,14143.02488889,13745.92660000,0,4,2018-01-15 20:53:00
3,950,2018-01-15 20:15:00,13893.50000000,82.98666667,98.14305658,98.77285714,13729.79102414,13728.70515994,14208.84933333,13810.13900000,0,2,2018-01-15 20:38:00
0,956,2018-01-15 21:00:00,13661.40000000,81.36888889,97.50526428,98.10049586,13740.72532265,13738.36528621,13970.60177778,13579.43160000,0,10,2018-01-15 23:19:00
1,956,2018-01-15 21:15:00,13702.50000000,81.54555556,97.50526428,98.10049586,13740.72532265,13738.36528621,14012.37311111,13620.28500000,0,9,2018-01-15 23:18:00
2,956,2018-01-15 21:30:00,13721.10000000,81.12777778,97.50526428,98.10049586,13740.72532265,13738.36528621,14029.38555556,13638.77340000,0,8,2018-01-15 23:18:00
3,956,2018-01-15 21:45:00,13806.30000000,80.54555556,97.50526428,98.10049586,13740.72532265,13738.36528621,14112.37311111,13723.46220000,0,6,2018-01-15 23:06:00
0,1166,2018-01-19 01:30:00,11452.70000000,248.17000000,101.09063956,102.48151823,10866.74520045,10865.11340428,12395.74600000,11383.98380000,0,1,2018-01-19 01:39:00
1,1166,2018-01-19 01:45:00,11305.40000000,248.12333333,101.09063956,102.48151823,10866.74520045,10865.11340428,12248.26866667,11237.56760000,0,3,2018-01-19 02:27:00
0,1167,2018-01-19 01:45:00,11305.40000000,248.12333333,98.49385273,101.09063956,10867.27302333,10866.74520045,12248.26866667,11237.56760000,0,3,2018-01-19 02:27:00
2,1166,2018-01-19 02:00:00,11401.20000000,246.78777778,101.09063956,102.48151823,10866.74520045,10865.11340428,12338.99355556,11332.79280000,0,1,2018-01-19 02:01:00
1,1167,2018-01-19 02:00:00,11401.20000000,246.78777778,98.49385273,101.09063956,10867.27302333,10866.74520045,12338.99355556,11332.79280000,0,1,2018-01-19 02:01:00
3,1166,2018-01-19 02:15:00,11403.60000000,244.65333333,101.09063956,102.48151823,10866.74520045,10865.11340428,12333.28266667,11335.17840000,0,1,2018-01-19 02:19:00
2,1167,2018-01-19 02:15:00,11403.60000000,244.65333333,98.49385273,101.09063956,10867.27302333,10866.74520045,12333.28266667,11335.17840000,0,1,2018-01-19 02:19:00
3,1167,2018-01-19 02:30:00,11195.50000000,243.18555556,98.49385273,101.09063956,10867.27302333,10866.74520045,12119.60511111,11128.32700000,0,1,2018-01-19 02:32:00
0,1180,2018-01-19 05:00:00,11338.90000000,240.88888889,98.97088090,99.22629380,10824.51368465,10821.53166820,12254.27777778,11270.86660000,0,3,2018-01-19 05:39:00
1,1180,2018-01-19 05:15:00,11383.40000000,240.72444444,98.97088090,99.22629380,10824.51368465,10821.53166820,12298.15288889,11315.09960000,0,2,2018-01-19 05:30:00
2,1180,2018-01-19 05:30:00,11329.40000000,240.35555556,98.97088090,99.22629380,10824.51368465,10821.53166820,12242.75111111,11261.42360000,0,1,2018-01-19 05:43:00
3,1180,2018-01-19 05:45:00,11274.60000000,240.42444444,98.97088090,99.22629380,10824.51368465,10821.53166820,12188.21288889,11206.95240000,0,8,2018-01-19 07:37:00
0,1183,2018-01-19 05:45:00,11274.60000000,240.42444444,98.85059487,99.67912652,10833.18025359,10830.57123104,12188.21288889,11206.95240000,0,8,2018-01-19 07:37:00
1,1183,2018-01-19 06:00:00,11351.20000000,240.18666667,98.85059487,99.67912652,10833.18025359,10830.57123104,12263.90933333,11283.09280000,0,1,2018-01-19 06:11:00
2,1183,2018-01-19 06:15:00,11306.40000000,239.79000000,98.85059487,99.67912652,10833.18025359,10830.57123104,12217.60200000,11238.56160000,0,6,2018-01-19 07:35:00
3,1183,2018-01-19 06:30:00,11500.60000000,241.37555556,98.85059487,99.67912652,10833.18025359,10830.57123104,12417.82711111,11431.59640000,0,3,2018-01-19 07:08:00
0,1193,2018-01-19 08:15:00,11534.20000000,239.15000000,101.47948240,102.14516523,10845.48485965,10841.98040059,12442.97000000,11464.99480000,0,27,2018-01-19 14:49:00
1,1193,2018-01-19 08:30:00,11616.00000000,238.11444444,101.47948240,102.14516523,10845.48485965,10841.98040059,12520.83488889,11546.30400000,0,5,2018-01-19 09:33:00
2,1193,2018-01-19 08:45:00,11722.20000000,237.04111111,101.47948240,102.14516523,10845.48485965,10841.98040059,12622.95622222,11651.86680000,0,1,2018-01-19 08:47:00
3,1193,2018-01-19 09:00:00,11624.20000000,235.26000000,101.47948240,102.14516523,10845.48485965,10841.98040059,12518.18800000,11554.45480000,0,3,2018-01-19 09:33:00
0,1220,2018-01-19 15:00:00,11430.90000000,187.22666667,98.49822941,99.65524077,11019.15380588,11012.92422810,12142.36133333,11362.31460000,0,11,2018-01-19 17:32:00
1,1220,2018-01-19 15:15:00,11431.80000000,185.50888889,98.49822941,99.65524077,11019.15380588,11012.92422810,12136.73377778,11363.20920000,0,10,2018-01-19 17:32:00
2,1220,2018-01-19 15:30:00,11563.10000000,184.01000000,98.49822941,99.65524077,11019.15380588,11012.92422810,12262.33800000,11493.72140000,0,1,2018-01-19 15:34:00
3,1220,2018-01-19 15:45:00,11519.40000000,182.97333333,98.49822941,99.65524077,11019.15380588,11012.92422810,12214.69866667,11450.28360000,0,7,2018-01-19 17:24:00
0,1231,2018-01-19 17:45:00,11357.00000000,171.37111111,96.72921476,97.47189809,11071.28779539,11069.22160615,12008.21022222,11288.85800000,0,1,2018-01-19 17:48:00
1,1231,2018-01-19 18:00:00,11222.90000000,172.26555556,96.72921476,97.47189809,11071.28779539,11069.22160615,11877.50911111,11155.56260000,0,2,2018-01-19 18:27:00
0,1232,2018-01-19 18:00:00,11222.90000000,172.26555556,96.68317898,96.72921476,11071.91267905,11071.28779539,11877.50911111,11155.56260000,0,2,2018-01-19 18:27:00
2,1231,2018-01-19 18:15:00,11276.40000000,170.52111111,96.72921476,97.47189809,11071.28779539,11069.22160615,11924.38022222,11208.74160000,0,1,2018-01-19 18:23:00
1,1232,2018-01-19 18:15:00,11276.40000000,170.52111111,96.68317898,96.72921476,11071.91267905,11071.28779539,11924.38022222,11208.74160000,0,1,2018-01-19 18:23:00
3,1231,2018-01-19 18:30:00,11066.30000000,169.28000000,96.72921476,97.47189809,11071.28779539,11069.22160615,11709.56400000,10999.90220000,0,50,
2,1232,2018-01-19 18:30:00,11066.30000000,169.28000000,96.68317898,96.72921476,11071.91267905,11071.28779539,11709.56400000,10999.90220000,0,50,
3,1232,2018-01-19 18:45:00,11196.70000000,167.75888889,96.68317898,96.72921476,11071.91267905,11071.28779539,11834.18377778,11129.51980000,0,4,2018-01-19 19:30:00
0,1236,2018-01-19 19:00:00,11212.60000000,166.05111111,96.98757146,97.95766575,11071.86745647,11071.05388530,11843.59422222,11145.32440000,0,3,2018-01-19 19:30:00
1,1236,2018-01-19 19:15:00,11288.10000000,165.08555556,96.98757146,97.95766575,11071.86745647,11071.05388530,11915.42511111,11220.37140000,0,1,2018-01-19 19:17:00
2,1236,2018-01-19 19:30:00,11155.20000000,164.29000000,96.98757146,97.95766575,11071.86745647,11071.05388530,11779.50200000,11088.26880000,0,50,
3,1236,2018-01-19 19:45:00,11127.70000000,163.37666667,96.98757146,97.95766575,11071.86745647,11071.05388530,11748.53133333,11060.93380000,1,50,2018-01-22 08:03:00
0,1239,2018-01-19 19:45:00,11127.70000000,163.37666667,95.80528536,97.04736055,11075.11536212,11073.77444341,11748.53133333,11060.93380000,1,50,2018-01-22 08:03:00
1,1239,2018-01-19 20:00:00,11218.10000000,162.38888889,95.80528536,97.04736055,11075.11536212,11073.77444341,11835.17777778,11150.79140000,0,2,2018-01-19 20:15:00
2,1239,2018-01-19 20:15:00,11155.60000000,158.83555556,95.80528536,97.04736055,11075.11536212,11073.77444341,11759.17511111,11088.66640000,1,48,2018-01-22 08:04:00
3,1239,2018-01-19 20:30:00,11200.90000000,156.47888889,95.80528536,97.04736055,11075.11536212,11073.77444341,11795.51977778,11133.69460000,0,10,2018-01-21 22:59:00
0,1247,2018-01-19 21:45:00,11436.30000000,145.23666667,101.43949338,101.98797059,11101.79421050,11096.61934792,11988.19933333,11367.68220000,0,1,2018-01-19 21:54:00
1,1247,2018-01-21 22:00:00,11321.70000000,142.20555556,101.43949338,101.98797059,11101.79421050,11096.61934792,11862.08111111,11253.76980000,0,3,2018-01-21 22:44:00
2,1247,2018-01-21 22:15:00,11300.30000000,139.38111111,101.43949338,101.98797059,11101.79421050,11096.61934792,11829.94822222,11232.49820000,0,3,2018-01-21 22:47:00
0,1249,2018-01-21 22:15:00,11300.30000000,139.38111111,100.93883713,102.20135732,11112.80550068,11107.66835975,11829.94822222,11232.49820000,0,3,2018-01-21 22:47:00
3,1247,2018-01-21 22:30:00,11341.50000000,138.26000000,101.43949338,101.98797059,11101.79421050,11096.61934792,11866.88800000,11273.45100000,0,1,2018-01-21 22:42:00
1,1249,2018-01-21 22:30:00,11341.50000000,138.26000000,100.93883713,102.20135732,11112.80550068,11107.66835975,11866.88800000,11273.45100000,0,1,2018-01-21 22:42:00
2,1249,2018-01-21 22:45:00,11248.90000000,136.79555556,100.93883713,102.20135732,11112.80550068,11107.66835975,11768.72311111,11181.40660000,0,1,2018-01-21 22:53:00
3,1249,2018-01-21 23:00:00,11140.80000000,136.76777778,100.93883713,102.20135732,11112.80550068,11107.66835975,11660.51755556,11073.95520000,1,22,2018-01-22 04:17:00
0,1254,2018-01-21 23:30:00,11319.30000000,136.68666667,100.91734123,101.24531659,11142.73521246,11136.29112721,11838.70933333,11251.38420000,0,11,2018-01-22 02:07:00
1,1254,2018-01-21 23:45:00,11336.70000000,136.39000000,100.91734123,101.24531659,11142.73521246,11136.29112721,11854.98200000,11268.67980000,0,10,2018-01-22 02:06:00
2,1254,2018-01-22 00:00:00,11466.90000000,136.68222222,100.91734123,101.24531659,11142.73521246,11136.29112721,11986.29244444,11398.09860000,0,7,2018-01-22 01:40:00
3,1254,2018-01-22 00:15:00,11583.40000000,135.74000000,100.91734123,101.24531659,11142.73521246,11136.29112721,12099.21200000,11513.89960000,0,1,2018-01-22 00:23:00
0,1269,2018-01-22 03:15:00,11433.30000000,129.42000000,100.84593264,101.70846547,11267.72210715,11258.56034661,11925.09600000,11364.70020000,0,1,2018-01-22 03:26:00
1,1269,2018-01-22 03:30:00,11394.10000000,128.80555556,100.84593264,101.70846547,11267.72210715,11258.56034661,11883.56111111,11325.73540000,0,34,2018-01-22 11:56:00
0,1270,2018-01-22 03:30:00,11394.10000000,128.80555556,99.30887826,100.84593264,11276.41076286,11267.72210715,11883.56111111,11325.73540000,0,34,2018-01-22 11:56:00
2,1269,2018-01-22 03:45:00,11429.10000000,128.69333333,100.84593264,101.70846547,11267.72210715,11258.56034661,11918.13466667,11360.52540000,0,9,2018-01-22 05:52:00
1,1270,2018-01-22 03:45:00,11429.10000000,128.69333333,99.30887826,100.84593264,11276.41076286,11267.72210715,11918.13466667,11360.52540000,0,9,2018-01-22 05:52:00
3,1269,2018-01-22 04:00:00,11466.10000000,128.04444444,100.84593264,101.70846547,11267.72210715,11258.56034661,11952.66888889,11397.30340000,0,5,2018-01-22 05:10:00
2,1270,2018-01-22 04:00:00,11466.10000000,128.04444444,99.30887826,100.84593264,11276.41076286,11267.72210715,11952.66888889,11397.30340000,0,5,2018-01-22 05:10:00
3,1270,2018-01-22 04:15:00,11578.80000000,128.35333333,99.30887826,100.84593264,11276.41076286,11267.72210715,12066.54266667,11509.32720000,0,4,2018-01-22 05:04:00
0,1452,2018-01-25 01:00:00,11244.80000000,136.99000000,102.86048830,103.53584380,10598.69405017,10595.99359807,11765.36200000,11177.33120000,0,33,2018-01-25 09:01:00
1,1452,2018-01-25 01:15:00,11331.90000000,137.83888889,102.86048830,103.53584380,10598.69405017,10595.99359807,11855.68777778,11263.90860000,0,3,2018-01-25 01:53:00
2,1452,2018-01-25 01:30:00,11394.00000000,138.04444444,102.86048830,103.53584380,10598.69405017,10595.99359807,11918.56888889,11325.63600000,0,1,2018-01-25 01:42:00
3,1452,2018-01-25 01:45:00,11352.50000000,138.62444444,102.86048830,103.53584380,10598.69405017,10595.99359807,11879.27288889,11284.38500000,0,1,2018-01-25 01:52:00
0,1485,2018-01-25 09:15:00,11148.20000000,124.24111111,96.81501555,97.92735266,10793.16167279,10783.73553846,11620.31622222,11081.31080000,0,12,2018-01-25 12:03:00
1,1485,2018-01-25 09:30:00,11163.20000000,123.13444444,96.81501555,97.92735266,10793.16167279,10783.73553846,11631.11088889,11096.22080000,0,11,2018-01-25 12:02:00
2,1485,2018-01-25 09:45:00,11198.00000000,122.94000000,96.81501555,97.92735266,10793.16167279,10783.73553846,11665.17200000,11130.81200000,0,9,2018-01-25 11:54:00
3,1485,2018-01-25 10:00:00,11255.20000000,120.74333333,96.81501555,97.92735266,10793.16167279,10783.73553846,11714.02466667,11187.66880000,0,7,2018-01-25 11:41:00
0,1500,2018-01-25 13:00:00,11009.10000000,109.77777778,98.62132600,99.20066029,10847.42907005,10846.05933688,11426.25555556,10943.04540000,0,12,2018-01-25 15:47:00
1,1500,2018-01-25 13:15:00,11114.50000000,110.04111111,98.62132600,99.20066029,10847.42907005,10846.05933688,11532.65622222,11047.81300000,0,9,2018-01-25 15:27:00
2,1500,2018-01-25 13:30:00,11098.30000000,108.83888889,98.62132600,99.20066029,10847.42907005,10846.05933688,11511.88777778,11031.71020000,0,9,2018-01-25 15:35:00
3,1500,2018-01-25 13:45:00,11145.90000000,108.22888889,98.62132600,99.20066029,10847.42907005,10846.05933688,11557.16977778,11079.02460000,0,7,2018-01-25 15:24:00
0,1512,2018-01-25 16:00:00,10902.60000000,97.87000000,98.16315505,99.13092133,10871.78404839,10870.52210663,11274.50600000,10837.18440000,1,19,2018-01-25 20:34:00
1,1512,2018-01-25 16:15:00,10986.50000000,97.81555556,98.16315505,99.13092133,10871.78404839,10870.52210663,11358.19911111,10920.58100000,0,3,2018-01-25 16:56:00
2,1512,2018-01-25 16:30:00,11034.10000000,97.53333333,98.16315505,99.13092133,10871.78404839,10870.52210663,11404.72666667,10967.89540000,0,2,2018-01-25 16:50:00
3,1512,2018-01-25 16:45:00,11047.10000000,95.98000000,98.16315505,99.13092133,10871.78404839,10870.52210663,11411.82400000,10980.81740000,0,1,2018-01-25 16:50:00
0,1573,2018-01-26 07:15:00,11205.00000000,75.62000000,97.72971087,98.47674226,11218.49466005,11216.63233113,11492.35600000,11137.77000000,0,2,2018-01-26 07:35:00
1,1573,2018-01-26 07:30:00,11175.70000000,75.79666667,97.72971087,98.47674226,11218.49466005,11216.63233113,11463.72733333,11108.64580000,0,1,2018-01-26 07:41:00
2,1573,2018-01-26 07:45:00,11031.20000000,76.30000000,97.72971087,98.47674226,11218.49466005,11216.63233113,11321.14000000,10965.01280000,0,2,2018-01-26 08:02:00
0,1575,2018-01-26 07:45:00,11031.20000000,76.30000000,96.16008229,97.40845021,11223.21224322,11220.91821202,11321.14000000,10965.01280000,0,2,2018-01-26 08:02:00
3,1573,2018-01-26 08:00:00,10983.50000000,76.95111111,97.72971087,98.47674226,11218.49466005,11216.63233113,11275.91422222,10917.59900000,0,1,2018-01-26 08:04:00
1,1575,2018-01-26 08:00:00,10983.50000000,76.95111111,96.16008229,97.40845021,11223.21224322,11220.91821202,11275.91422222,10917.59900000,0,1,2018-01-26 08:04:00
2,1575,2018-01-26 08:15:00,10804.30000000,78.90111111,96.16008229,97.40845021,11223.21224322,11220.91821202,11104.12422222,10739.47420000,0,1,2018-01-26 08:22:00
3,1575,2018-01-26 08:30:00,10578.40000000,80.94333333,96.16008229,97.40845021,11223.21224322,11220.91821202,10885.98466667,10514.92960000,0,1,2018-01-26 08:31:00
0,1658,2018-01-29 04:30:00,11369.00000000,110.41444444,97.51988127,97.73790952,10947.47060746,10947.19273087,11788.57488889,11300.78600000,0,7,2018-01-29 06:11:00
