ticket,signal_time,leg,open_time,close_time,entry_price,exit_price,exit_reason,pl_pct,R,bars_held
49,2018-01-08 00:15:00,3,2018-01-08 01:00:00,2018-01-08 01:00:00,15878.8000,15783.5272,Stop,-0.6000,-1.0000,0
50,2018-01-08 01:15:00,0,2018-01-08 01:15:00,2018-01-08 03:00:00,15776.3000,15681.6422,Stop,-0.6000,-1.0000,7
51,2018-01-08 01:00:00,1,2018-01-08 01:15:00,2018-01-08 03:00:00,15776.3000,15681.6422,Stop,-0.6000,-1.0000,7
52,2018-01-08 01:15:00,1,2018-01-08 01:30:00,2018-01-08 03:00:00,15778.3000,15683.6302,Stop,-0.6000,-1.0000,6
53,2018-01-08 01:00:00,2,2018-01-08 01:30:00,2018-01-08 03:00:00,15778.3000,15683.6302,Stop,-0.6000,-1.0000,6
54,2018-01-08 01:15:00,2,2018-01-08 01:45:00,2018-01-08 03:15:00,15710.4000,15616.1376,Stop,-0.6000,-1.0000,6
55,2018-01-08 01:00:00,3,2018-01-08 01:45:00,2018-01-08 03:15:00,15710.4000,15616.1376,Stop,-0.6000,-1.0000,6
56,2018-01-08 01:15:00,3,2018-01-08 02:00:00,2018-01-08 03:00:00,15834.1000,15739.0954,Stop,-0.6000,-1.0000,4
57,2018-01-08 03:15:00,0,2018-01-08 03:15:00,2018-01-08 03:15:00,15661.4000,15567.4316,Stop,-0.6000,-1.0000,0
58,2018-01-08 03:30:00,0,2018-01-08 03:30:00,2018-01-08 08:45:00,15561.3000,15467.9322,Stop,-0.6000,-1.0000,21
59,2018-01-08 03:15:00,1,2018-01-08 03:30:00,2018-01-08 08:45:00,15561.3000,15467.9322,Stop,-0.6000,-1.0000,21
60,2018-01-08 03:30:00,1,2018-01-08 03:45:00,2018-01-08 03:45:00,15616.4000,15522.7016,Stop,-0.6000,-1.0000,0
61,2018-01-08 03:15:00,2,2018-01-08 03:45:00,2018-01-08 03:45:00,15616.4000,15522.7016,Stop,-0.6000,-1.0000,0
62,2018-01-08 03:30:00,2,2018-01-08 04:00:00,2018-01-08 08:45:00,15551.9000,15458.5886,Stop,-0.6000,-1.0000,19
63,2018-01-08 03:15:00,3,2018-01-08 04:00:00,2018-01-08 08:45:00,15551.9000,15458.5886,Stop,-0.6000,-1.0000,19
64,2018-01-08 03:30:00,3,2018-01-08 04:15:00,2018-01-08 04:30:00,15707.5000,15613.2550,Stop,-0.6000,-1.0000,1
65,2018-01-08 09:00:00,0,2018-01-08 09:00:00,2018-01-08 09:00:00,15412.4000,15319.9256,Stop,-0.6000,-1.0000,0
66,2018-01-08 09:15:00,0,2018-01-08 09:15:00,2018-01-08 09:45:00,15259.7000,15168.1418,Stop,-0.6000,-1.0000,2
67,2018-01-08 09:00:00,1,2018-01-08 09:15:00,2018-01-08 09:45:00,15259.7000,15168.1418,Stop,-0.6000,-1.0000,2
68,2018-01-08 09:15:00,1,2018-01-08 09:30:00,2018-01-08 09:45:00,15234.8000,15143.3912,Stop,-0.6000,-1.0000,1
69,2018-01-08 09:00:00,2,2018-01-08 09:30:00,2018-01-08 09:45:00,15234.8000,15143.3912,Stop,-0.6000,-1.0000,1
70,2018-01-08 09:15:00,2,2018-01-08 09:45:00,2018-01-08 09:45:00,15285.6000,15193.8864,Stop,-0.6000,-1.0000,0
71,2018-01-08 09:00:00,3,2018-01-08 09:45:00,2018-01-08 09:45:00,15285.6000,15193.8864,Stop,-0.6000,-1.0000,0
72,2018-01-08 10:00:00,0,2018-01-08 10:00:00,2018-01-08 13:15:00,15132.0000,15041.2080,Stop,-0.6000,-1.0000,13
73,2018-01-08 09:15:00,3,2018-01-08 10:00:00,2018-01-08 13:15:00,15132.0000,15041.2080,Stop,-0.6000,-1.0000,13
74,2018-01-08 10:00:00,1,2018-01-08 10:15:00,2018-01-08 13:15:00,15147.2000,15056.3168,Stop,-0.6000,-1.0000,12
75,2018-01-08 10:00:00,2,2018-01-08 10:30:00,2018-01-08 13:15:00,15225.5000,15134.1470,Stop,-0.6000,-1.0000,11
76,2018-01-08 10:00:00,3,2018-01-08 10:45:00,2018-01-08 13:15:00,15249.4000,15157.9036,Stop,-0.6000,-1.0000,10
77,2018-01-08 16:00:00,0,2018-01-08 16:00:00,2018-01-08 23:00:00,14480.7000,14507.9673,Stop,0.1883,0.3138,28
78,2018-01-08 16:00:00,1,2018-01-08 16:15:00,2018-01-08 16:30:00,14719.7000,14631.3818,Stop,-0.6000,-1.0000,1
79,2018-01-08 16:00:00,2,2018-01-08 16:30:00,2018-01-08 16:30:00,14676.1000,14588.0434,Stop,-0.6000,-1.0000,0
80,2018-01-08 16:00:00,3,2018-01-08 16:45:00,2018-01-08 17:30:00,14740.2000,14651.7588,Stop,-0.6000,-1.0000,3
81,2018-01-11 00:15:00,0,2018-01-11 00:15:00,2018-01-11 00:30:00,14749.2000,14660.7048,Stop,-0.6000,-1.0000,1
82,2018-01-11 00:15:00,1,2018-01-11 00:30:00,2018-01-11 00:30:00,14798.7000,14709.9078,Stop,-0.6000,-1.0000,0
83,2018-01-11 00:45:00,0,2018-01-11 00:45:00,2018-01-11 01:00:00,14660.6000,14572.6364,Stop,-0.6000,-1.0000,1
84,2018-01-11 00:15:00,2,2018-01-11 00:45:00,2018-01-11 01:00:00,14660.6000,14572.6364,Stop,-0.6000,-1.0000,1
85,2018-01-11 00:45:00,1,2018-01-11 01:00:00,2018-01-11 01:15:00,14612.9000,14525.2226,Stop,-0.6000,-1.0000,1
86,2018-01-11 00:15:00,3,2018-01-11 01:00:00,2018-01-11 01:15:00,14612.9000,14525.2226,Stop,-0.6000,-1.0000,1
87,2018-01-11 01:15:00,0,2018-01-11 01:15:00,2018-01-11 01:30:00,14543.0000,14455.7420,Stop,-0.6000,-1.0000,1
88,2018-01-11 00:45:00,2,2018-01-11 01:15:00,2018-01-11 01:30:00,14543.0000,14455.7420,Stop,-0.6000,-1.0000,1
89,2018-01-11 01:15:00,1,2018-01-11 01:30:00,2018-01-11 01:30:00,14561.2000,14473.8328,Stop,-0.6000,-1.0000,0
90,2018-01-11 00:45:00,3,2018-01-11 01:30:00,2018-01-11 01:30:00,14561.2000,14473.8328,Stop,-0.6000,-1.0000,0
91,2018-01-11 01:45:00,0,2018-01-11 01:45:00,2018-01-11 02:30:00,14447.9000,14361.2126,Stop,-0.6000,-1.0000,3
92,2018-01-11 01:15:00,2,2018-01-11 01:45:00,2018-01-11 02:30:00,14447.9000,14361.2126,Stop,-0.6000,-1.0000,3
93,2018-01-11 01:45:00,1,2018-01-11 02:00:00,2018-01-11 02:30:00,14445.3000,14358.6282,Stop,-0.6000,-1.0000,2
94,2018-01-11 01:15:00,3,2018-01-11 02:00:00,2018-01-11 02:30:00,14445.3000,14358.6282,Stop,-0.6000,-1.0000,2
95,2018-01-11 01:45:00,2,2018-01-11 02:15:00,2018-01-11 02:30:00,14458.7000,14371.9478,Stop,-0.6000,-1.0000,1
96,2018-01-11 01:45:00,3,2018-01-11 02:30:00,2018-01-11 02:45:00,14421.8000,14335.2692,Stop,-0.6000,-1.0000,1
97,2018-01-12 15:15:00,0,2018-01-12 15:15:00,2018-01-12 15:30:00,13815.2000,13732.3088,Stop,-0.6000,-1.0000,1
98,2018-01-12 15:15:00,1,2018-01-12 15:30:00,2018-01-12 15:45:00,13745.1000,13662.6294,Stop,-0.6000,-1.0000,1
99,2018-01-12 15:45:00,0,2018-01-12 15:45:00,2018-01-12 15:45:00,13680.3000,13598.2182,Stop,-0.6000,-1.0000,0
100,2018-01-12 15:15:00,2,2018-01-12 15:45:00,2018-01-12 15:45:00,13680.3000,13598.2182,Stop,-0.6000,-1.0000,0
101,2018-01-12 16:00:00,0,2018-01-12 16:00:00,2018-01-12 16:15:00,13569.2000,13487.7848,Stop,-0.6000,-1.0000,1
102,2018-01-12 15:45:00,1,2018-01-12 16:00:00,2018-01-12 16:15:00,13569.2000,13487.7848,Stop,-0.6000,-1.0000,1
103,2018-01-12 15:15:00,3,2018-01-12 16:00:00,2018-01-12 16:15:00,13569.2000,13487.7848,Stop,-0.6000,-1.0000,1
104,2018-01-12 16:00:00,1,2018-01-12 16:15:00,2018-01-12 16:15:00,13600.1000,13518.4994,Stop,-0.6000,-1.0000,0
105,2018-01-12 15:45:00,2,2018-01-12 16:15:00,2018-01-12 16:15:00,13600.1000,13518.4994,Stop,-0.6000,-1.0000,0
106,2018-01-12 16:30:00,0,2018-01-12 16:30:00,2018-01-12 20:45:00,13430.9000,13861.2000,Friday,3.2038,5.3397,17
107,2018-01-12 16:00:00,2,2018-01-12 16:30:00,2018-01-12 20:45:00,13430.9000,13861.2000,Friday,3.2038,5.3397,17
108,2018-01-12 15:45:00,3,2018-01-12 16:30:00,2018-01-12 20:45:00,13430.9000,13861.2000,Friday,3.2038,5.3397,17
109,2018-01-12 16:30:00,1,2018-01-12 16:45:00,2018-01-12 17:00:00,13551.5000,13470.1910,Stop,-0.6000,-1.0000,1
110,2018-01-12 16:00:00,3,2018-01-12 16:45:00,2018-01-12 17:00:00,13551.5000,13470.1910,Stop,-0.6000,-1.0000,1
111,2018-01-12 16:30:00,2,2018-01-12 17:00:00,2018-01-12 17:15:00,13515.4000,13434.3076,Stop,-0.6000,-1.0000,1
112,2018-01-12 16:30:00,3,2018-01-12 17:15:00,2018-01-12 20:45:00,13465.3000,13861.2000,Friday,2.9401,4.9002,14
113,2018-01-12 21:00:00,0,2018-01-12 21:00:00,2018-01-12 21:00:00,13844.8000,13761.7312,Stop,-0.6000,-1.0000,0
114,2018-01-12 21:15:00,0,2018-01-12 21:15:00,2018-01-12 21:15:00,13739.9000,13711.6000,Friday,-0.2060,-0.3433,0
115,2018-01-12 21:00:00,1,2018-01-12 21:15:00,2018-01-12 21:15:00,13739.9000,13711.6000,Friday,-0.2060,-0.3433,0
116,2018-01-12 21:15:00,1,2018-01-12 21:30:00,2018-01-12 21:30:00,13711.7000,13721.0000,Friday,0.0678,0.1130,0
117,2018-01-12 21:00:00,2,2018-01-12 21:30:00,2018-01-12 21:30:00,13711.7000,13721.0000,Friday,0.0678,0.1130,0
118,2018-01-12 21:15:00,2,2018-01-12 21:45:00,2018-01-12 21:45:00,13720.9000,13697.2000,Friday,-0.1727,-0.2879,0
119,2018-01-12 21:00:00,3,2018-01-12 21:45:00,2018-01-12 21:45:00,13720.9000,13697.2000,Friday,-0.1727,-0.2879,0
120,2018-01-14 22:00:00,0,2018-01-14 22:00:00,2018-01-15 19:15:00,13357.3000,13802.5111,Stop,3.3331,5.5552,85
121,2018-01-12 21:15:00,3,2018-01-14 22:00:00,2018-01-15 19:15:00,13357.3000,13802.5111,Stop,3.3331,5.5552,85
122,2018-01-14 22:00:00,1,2018-01-14 22:15:00,2018-01-15 19:15:00,13395.0000,13793.5431,Stop,2.9753,4.9589,84
123,2018-01-14 22:00:00,2,2018-01-14 22:30:00,2018-01-15 19:15:00,13408.5000,13800.9573,Stop,2.9269,4.8782,83
124,2018-01-14 22:00:00,3,2018-01-14 22:45:00,2018-01-15 03:00:00,13430.5000,13349.9170,Stop,-0.6000,-1.0000,17
125,2018-01-15 19:30:00,0,2018-01-15 19:30:00,2018-01-15 20:45:00,13778.6000,13695.9284,Stop,-0.6000,-1.0000,5
126,2018-01-15 19:30:00,1,2018-01-15 19:45:00,2018-01-15 20:45:00,13766.5000,13683.9010,Stop,-0.6000,-1.0000,4
127,2018-01-15 19:30:00,2,2018-01-15 20:00:00,2018-01-15 20:45:00,13828.9000,13745.9266,Stop,-0.6000,-1.0000,3
128,2018-01-15 19:30:00,3,2018-01-15 20:15:00,2018-01-15 20:30:00,13893.5000,13810.1390,Stop,-0.6000,-1.0000,1
129,2018-01-15 21:00:00,0,2018-01-15 21:00:00,2018-01-15 23:15:00,13661.4000,13579.4316,Stop,-0.6000,-1.0000,9
130,2018-01-15 21:00:00,1,2018-01-15 21:15:00,2018-01-15 23:15:00,13702.5000,13620.2850,Stop,-0.6000,-1.0000,8
131,2018-01-15 21:00:00,2,2018-01-15 21:30:00,2018-01-15 23:15:00,13721.1000,13638.7734,Stop,-0.6000,-1.0000,7
132,2018-01-15 21:00:00,3,2018-01-15 21:45:00,2018-01-15 23:00:00,13806.3000,13723.4622,Stop,-0.6000,-1.0000,5
133,2018-01-19 01:30:00,0,2018-01-19 01:30:00,2018-01-19 01:30:00,11452.7000,11383.9838,Stop,-0.6000,-1.0000,0
134,2018-01-19 01:45:00,0,2018-01-19 01:45:00,2018-01-19 02:15:00,11305.4000,11237.5676,Stop,-0.6000,-1.0000,2
135,2018-01-19 01:30:00,1,2018-01-19 01:45:00,2018-01-19 02:15:00,11305.4000,11237.5676,Stop,-0.6000,-1.0000,2
136,2018-01-19 01:45:00,1,2018-01-19 02:00:00,2018-01-19 02:00:00,11401.2000,11332.7928,Stop,-0.6000,-1.0000,0
137,2018-01-19 01:30:00,2,2018-01-19 02:00:00,2018-01-19 02:00:00,11401.2000,11332.7928,Stop,-0.6000,-1.0000,0
138,2018-01-19 01:45:00,2,2018-01-19 02:15:00,2018-01-19 02:15:00,11403.6000,11335.1784,Stop,-0.6000,-1.0000,0
139,2018-01-19 01:30:00,3,2018-01-19 02:15:00,2018-01-19 02:15:00,11403.6000,11335.1784,Stop,-0.6000,-1.0000,0
140,2018-01-19 01:45:00,3,2018-01-19 02:30:00,2018-01-19 02:30:00,11195.5000,11128.3270,Stop,-0.6000,-1.0000,0
141,2018-01-19 05:00:00,0,2018-01-19 05:00:00,2018-01-19 05:30:00,11338.9000,11270.8666,Stop,-0.6000,-1.0000,2
142,2018-01-19 05:00:00,1,2018-01-19 05:15:00,2018-01-19 05:30:00,11383.4000,11315.0996,Stop,-0.6000,-1.0000,1
143,2018-01-19 05:00:00,2,2018-01-19 05:30:00,2018-01-19 05:30:00,11329.4000,11261.4236,Stop,-0.6000,-1.0000,0
144,2018-01-19 05:45:00,0,2018-01-19 05:45:00,2018-01-19 07:30:00,11274.6000,11206.9524,Stop,-0.6000,-1.0000,7
145,2018-01-19 05:00:00,3,2018-01-19 05:45:00,2018-01-19 07:30:00,11274.6000,11206.9524,Stop,-0.6000,-1.0000,7
146,2018-01-19 05:45:00,1,2018-01-19 06:00:00,2018-01-19 06:00:00,11351.2000,11283.0928,Stop,-0.6000,-1.0000,0
147,2018-01-19 05:45:00,2,2018-01-19 06:15:00,2018-01-19 07:30:00,11306.4000,11238.5616,Stop,-0.6000,-1.0000,5
148,2018-01-19 05:45:00,3,2018-01-19 06:30:00,2018-01-19 07:00:00,11500.6000,11431.5964,Stop,-0.6000,-1.0000,2
149,2018-01-19 08:15:00,0,2018-01-19 08:15:00,2018-01-19 14:45:00,11534.2000,11464.9948,Stop,-0.6000,-1.0000,26
150,2018-01-19 08:15:00,1,2018-01-19 08:30:00,2018-01-19 09:30:00,11616.0000,11546.3040,Stop,-0.6000,-1.0000,4
151,2018-01-19 08:15:00,2,2018-01-19 08:45:00,2018-01-19 08:45:00,11722.2000,11651.8668,Stop,-0.6000,-1.0000,0
152,2018-01-19 08:15:00,3,2018-01-19 09:00:00,2018-01-19 09:30:00,11624.2000,11554.4548,Stop,-0.6000,-1.0000,2
153,2018-01-19 15:00:00,0,2018-01-19 15:00:00,2018-01-19 17:30:00,11430.9000,11362.3146,Stop,-0.6000,-1.0000,10
154,2018-01-19 15:00:00,1,2018-01-19 15:15:00,2018-01-19 17:30:00,11431.8000,11363.2092,Stop,-0.6000,-1.0000,9
155,2018-01-19 15:00:00,2,2018-01-19 15:30:00,2018-01-19 15:30:00,11563.1000,11493.7214,Stop,-0.6000,-1.0000,0
156,2018-01-19 15:00:00,3,2018-01-19 15:45:00,2018-01-19 17:15:00,11519.4000,11450.2836,Stop,-0.6000,-1.0000,6
157,2018-01-19 17:45:00,0,2018-01-19 17:45:00,2018-01-19 17:45:00,11357.0000,11288.8580,Stop,-0.6000,-1.0000,0
158,2018-01-19 18:00:00,0,2018-01-19 18:00:00,2018-01-19 18:15:00,11222.9000,11155.5626,Stop,-0.6000,-1.0000,1
159,2018-01-19 17:45:00,1,2018-01-19 18:00:00,2018-01-19 18:15:00,11222.9000,11155.5626,Stop,-0.6000,-1.0000,1
160,2018-01-19 18:00:00,1,2018-01-19 18:15:00,2018-01-19 18:15:00,11276.4000,11208.7416,Stop,-0.6000,-1.0000,0
161,2018-01-19 17:45:00,2,2018-01-19 18:15:00,2018-01-19 18:15:00,11276.4000,11208.7416,Stop,-0.6000,-1.0000,0
162,2018-01-19 18:00:00,2,2018-01-19 18:30:00,2018-01-19 20:45:00,11066.3000,11328.3000,Friday,2.3675,3.9459,9
163,2018-01-19 17:45:00,3,2018-01-19 18:30:00,2018-01-19 20:45:00,11066.3000,11328.3000,Friday,2.3675,3.9459,9
164,2018-01-19 18:00:00,3,2018-01-19 18:45:00,2018-01-19 19:30:00,11196.7000,11129.5198,Stop,-0.6000,-1.0000,3
165,2018-01-19 19:00:00,0,2018-01-19 19:00:00,2018-01-19 19:30:00,11212.6000,11145.3244,Stop,-0.6000,-1.0000,2
166,2018-01-19 19:00:00,1,2018-01-19 19:15:00,2018-01-19 19:15:00,11288.1000,11220.3714,Stop,-0.6000,-1.0000,0
167,2018-01-19 19:00:00,2,2018-01-19 19:30:00,2018-01-19 20:45:00,11155.2000,11328.3000,Friday,1.5517,2.5862,5
168,2018-01-19 19:45:00,0,2018-01-19 19:45:00,2018-01-19 20:45:00,11127.7000,11328.3000,Friday,1.8027,3.0045,4
169,2018-01-19 19:00:00,3,2018-01-19 19:45:00,2018-01-19 20:45:00,11127.7000,11328.3000,Friday,1.8027,3.0045,4
170,2018-01-19 19:45:00,1,2018-01-19 20:00:00,2018-01-19 20:15:00,11218.1000,11150.7914,Stop,-0.6000,-1.0000,1
171,2018-01-19 19:45:00,2,2018-01-19 20:15:00,2018-01-19 20:45:00,11155.6000,11328.3000,Friday,1.5481,2.5802,2
172,2018-01-19 19:45:00,3,2018-01-19 20:30:00,2018-01-19 20:45:00,11200.9000,11328.3000,Friday,1.1374,1.8957,1
173,2018-01-19 21:45:00,0,2018-01-19 21:45:00,2018-01-19 21:45:00,11436.3000,11367.6822,Stop,-0.6000,-1.0000,0
174,2018-01-19 21:45:00,1,2018-01-21 22:00:00,2018-01-21 22:30:00,11321.7000,11253.7698,Stop,-0.6000,-1.0000,2
175,2018-01-21 22:15:00,0,2018-01-21 22:15:00,2018-01-21 22:45:00,11300.3000,11232.4982,Stop,-0.6000,-1.0000,2
176,2018-01-19 21:45:00,2,2018-01-21 22:15:00,2018-01-21 22:45:00,11300.3000,11232.4982,Stop,-0.6000,-1.0000,2
177,2018-01-21 22:15:00,1,2018-01-21 22:30:00,2018-01-21 22:30:00,11341.5000,11273.4510,Stop,-0.6000,-1.0000,0
178,2018-01-19 21:45:00,3,2018-01-21 22:30:00,2018-01-21 22:30:00,11341.5000,11273.4510,Stop,-0.6000,-1.0000,0
179,2018-01-21 22:15:00,2,2018-01-21 22:45:00,2018-01-21 22:45:00,11248.9000,11181.4066,Stop,-0.6000,-1.0000,0
180,2018-01-21 22:15:00,3,2018-01-21 23:00:00,2018-01-22 11:45:00,11140.8000,11312.1824,Stop,1.5383,2.5639,51
181,2018-01-21 23:30:00,0,2018-01-21 23:30:00,2018-01-22 02:00:00,11319.3000,11251.3842,Stop,-0.6000,-1.0000,10
182,2018-01-21 23:30:00,1,2018-01-21 23:45:00,2018-01-22 02:00:00,11336.7000,11268.6798,Stop,-0.6000,-1.0000,9
183,2018-01-21 23:30:00,2,2018-01-22 00:00:00,2018-01-22 01:30:00,11466.9000,11398.0986,Stop,-0.6000,-1.0000,6
184,2018-01-21 23:30:00,3,2018-01-22 00:15:00,2018-01-22 00:15:00,11583.4000,11513.8996,Stop,-0.6000,-1.0000,0
185,2018-01-22 03:15:00,0,2018-01-22 03:15:00,2018-01-22 03:15:00,11433.3000,11364.7002,Stop,-0.6000,-1.0000,0
186,2018-01-22 03:30:00,0,2018-01-22 03:30:00,2018-01-22 11:45:00,11394.1000,11342.4389,Stop,-0.4534,-0.7557,33
187,2018-01-22 03:15:00,1,2018-01-22 03:30:00,2018-01-22 11:45:00,11394.1000,11342.4389,Stop,-0.4534,-0.7557,33
188,2018-01-22 03:30:00,1,2018-01-22 03:45:00,2018-01-22 05:45:00,11429.1000,11360.5254,Stop,-0.6000,-1.0000,8
189,2018-01-22 03:15:00,2,2018-01-22 03:45:00,2018-01-22 05:45:00,11429.1000,11360.5254,Stop,-0.6000,-1.0000,8
190,2018-01-22 03:30:00,2,2018-01-22 04:00:00,2018-01-22 05:00:00,11466.1000,11397.3034,Stop,-0.6000,-1.0000,4
191,2018-01-22 03:15:00,3,2018-01-22 04:00:00,2018-01-22 05:00:00,11466.1000,11397.3034,Stop,-0.6000,-1.0000,4
192,2018-01-22 03:30:00,3,2018-01-22 04:15:00,2018-01-22 05:00:00,11578.8000,11509.3272,Stop,-0.6000,-1.0000,3
193,2018-01-25 01:00:00,0,2018-01-25 01:00:00,2018-01-25 09:00:00,11244.8000,11177.3312,Stop,-0.6000,-1.0000,32
194,2018-01-25 01:00:00,1,2018-01-25 01:15:00,2018-01-25 01:45:00,11331.9000,11263.9086,Stop,-0.6000,-1.0000,2
195,2018-01-25 01:00:00,2,2018-01-25 01:30:00,2018-01-25 01:30:00,11394.0000,11325.6360,Stop,-0.6000,-1.0000,0
196,2018-01-25 01:00:00,3,2018-01-25 01:45:00,2018-01-25 01:45:00,11352.5000,11284.3850,Stop,-0.6000,-1.0000,0
197,2018-01-25 09:15:00,0,2018-01-25 09:15:00,2018-01-25 12:00:00,11148.2000,11081.3108,Stop,-0.6000,-1.0000,11
198,2018-01-25 09:15:00,1,2018-01-25 09:30:00,2018-01-25 12:00:00,11163.2000,11096.2208,Stop,-0.6000,-1.0000,10
199,2018-01-25 09:15:00,2,2018-01-25 09:45:00,2018-01-25 11:45:00,11198.0000,11130.8120,Stop,-0.6000,-1.0000,8
200,2018-01-25 09:15:00,3,2018-01-25 10:00:00,2018-01-25 11:30:00,11255.2000,11187.6688,Stop,-0.6000,-1.0000,6
201,2018-01-25 13:00:00,0,2018-01-25 13:00:00,2018-01-25 15:45:00,11009.1000,10943.0454,Stop,-0.6000,-1.0000,11
202,2018-01-25 13:00:00,1,2018-01-25 13:15:00,2018-01-25 15:15:00,11114.5000,11047.8130,Stop,-0.6000,-1.0000,8
203,2018-01-25 13:00:00,2,2018-01-25 13:30:00,2018-01-25 15:30:00,11098.3000,11031.7102,Stop,-0.6000,-1.0000,8
204,2018-01-25 13:00:00,3,2018-01-25 13:45:00,2018-01-25 15:15:00,11145.9000,11079.0246,Stop,-0.6000,-1.0000,6
205,2018-01-25 16:00:00,0,2018-01-25 16:00:00,2018-01-26 07:00:00,10902.6000,11192.0940,Stop,2.6553,4.4255,60
206,2018-01-25 16:00:00,1,2018-01-25 16:15:00,2018-01-25 16:45:00,10986.5000,10920.5810,Stop,-0.6000,-1.0000,2
207,2018-01-25 16:00:00,2,2018-01-25 16:30:00,2018-01-25 16:45:00,11034.1000,10967.8954,Stop,-0.6000,-1.0000,1
208,2018-01-25 16:00:00,3,2018-01-25 16:45:00,2018-01-25 16:45:00,11047.1000,10980.8174,Stop,-0.6000,-1.0000,0
209,2018-01-26 07:15:00,0,2018-01-26 07:15:00,2018-01-26 07:30:00,11205.0000,11137.7700,Stop,-0.6000,-1.0000,1
210,2018-01-26 07:15:00,1,2018-01-26 07:30:00,2018-01-26 07:30:00,11175.7000,11108.6458,Stop,-0.6000,-1.0000,0
211,2018-01-26 07:45:00,0,2018-01-26 07:45:00,2018-01-26 08:00:00,11031.2000,10965.0128,Stop,-0.6000,-1.0000,1
212,2018-01-26 07:15:00,2,2018-01-26 07:45:00,2018-01-26 08:00:00,11031.2000,10965.0128,Stop,-0.6000,-1.0000,1
213,2018-01-26 07:45:00,1,2018-01-26 08:00:00,2018-01-26 08:00:00,10983.5000,10917.5990,Stop,-0.6000,-1.0000,0
214,2018-01-26 07:15:00,3,2018-01-26 08:00:00,2018-01-26 08:00:00,10983.5000,10917.5990,Stop,-0.6000,-1.0000,0
215,2018-01-26 07:45:00,2,2018-01-26 08:15:00,2018-01-26 08:15:00,10804.3000,10739.4742,Stop,-0.6000,-1.0000,0
216,2018-01-26 07:45:00,3,2018-01-26 08:30:00,2018-01-26 08:30:00,10578.4000,10514.9296,Stop,-0.6000,-1.0000,0
217,2018-01-29 04:30:00,0,2018-01-29 04:30:00,2018-01-29 06:00:00,11369.0000,11300.7860,Stop,-0.6000,-1.0000,6
218,2018-01-29 04:30:00,1,2018-01-29 04:45:00,2018-01-29 05:30:00,11429.9000,11361.3206,Stop,-0.6000,-1.0000,3
219,2018-01-29 04:30:00,2,2018-01-29 05:00:00,2018-01-29 06:00:00,11405.3000,11336.8682,Stop,-0.6000,-1.0000,4
220,2018-01-29 04:30:00,3,2018-01-29 05:15:00,2018-01-29 06:00:00,11388.7000,11320.3678,Stop,-0.6000,-1.0000,3
221,2018-01-29 20:00:00,0,2018-01-29 20:00:00,2018-01-29 22:30:00,11103.1000,11036.4814,Stop,-0.6000,-1.0000,10
222,2018-01-29 20:00:00,1,2018-01-29 20:15:00,2018-01-29 22:30:00,11149.3000,11082.4042,Stop,-0.6000,-1.0000,9
223,2018-01-29 20:00:00,2,2018-01-29 20:30:00,2018-01-29 22:30:00,11181.6000,11114.5104,Stop,-0.6000,-1.0000,8
224,2018-01-29 20:00:00,3,2018-01-29 20:45:00,2018-01-29 22:30:00,11175.1000,11108.0494,Stop,-0.6000,-1.0000,7
225,2018-01-29 22:45:00,0,2018-01-29 22:45:00,2018-01-30 01:30:00,11020.5000,10954.3770,Stop,-0.6000,-1.0000,11
226,2018-01-29 22:45:00,1,2018-01-29 23:00:00,2018-01-30 01:30:00,11044.4000,10978.1336,Stop,-0.6000,-1.0000,10
227,2018-01-29 22:45:00,2,2018-01-29 23:15:00,2018-01-30 01:30:00,11061.3000,10994.9322,Stop,-0.6000,-1.0000,9
228,2018-01-29 22:45:00,3,2018-01-29 23:30:00,2018-01-30 01:30:00,11087.5000,11020.9750,Stop,-0.6000,-1.0000,8
229,2018-01-30 01:45:00,0,2018-01-30 01:45:00,2018-01-30 01:45:00,10938.9000,10873.2666,Stop,-0.6000,-1.0000,0
230,2018-01-30 02:00:00,0,2018-01-30 02:00:00,2018-01-30 03:15:00,10852.2000,10787.0868,Stop,-0.6000,-1.0000,5
231,2018-01-30 01:45:00,1,2018-01-30 02:00:00,2018-01-30 03:15:00,10852.2000,10787.0868,Stop,-0.6000,-1.0000,5
232,2018-01-30 02:00:00,1,2018-01-30 02:15:00,2018-01-30 03:00:00,10923.6000,10858.0584,Stop,-0.6000,-1.0000,3
233,2018-01-30 01:45:00,2,2018-01-30 02:15:00,2018-01-30 03:00:00,10923.6000,10858.0584,Stop,-0.6000,-1.0000,3
234,2018-01-30 02:00:00,2,2018-01-30 02:30:00,2018-01-30 03:00:00,10927.4000,10861.8356,Stop,-0.6000,-1.0000,2
235,2018-01-30 01:45:00,3,2018-01-30 02:30:00,2018-01-30 03:00:00,10927.4000,10861.8356,Stop,-0.6000,-1.0000,2
236,2018-01-30 02:00:00,3,2018-01-30 02:45:00,2018-01-30 03:00:00,10923.6000,10858.0584,Stop,-0.6000,-1.0000,1
237,2018-01-30 03:30:00,0,2018-01-30 03:30:00,2018-01-30 10:00:00,10778.0000,10793.6560,Stop,0.1453,0.2421,26
238,2018-01-30 03:30:00,1,2018-01-30 03:45:00,2018-01-30 09:30:00,10886.6000,10821.2804,Stop,-0.6000,-1.0000,23
239,2018-01-30 03:30:00,2,2018-01-30 04:00:00,2018-01-30 09:30:00,10889.2000,10823.8648,Stop,-0.6000,-1.0000,22
