breakeven_R,atr14_pct,atr_ratio_14_90,vol20,vol200,vol_ratio_20_200,range_pct,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,ret20_atr,ret50_atr,pos_in_range50,dist_hh20_atr,mom14,mom_diff,vwap_dist_atr,vwap_slope_atr,rsi14,vol_ratio_volume,gap_open_atr,hour,dow,label,entry_time,label_end_time,origin_bar,entry_bar,entry_price,leg,entry_vs_base_R
4.23306879,0.00578463,0.86543120,0.00535314,0.00574987,0.93100212,0.00224680,1.74495588,2.82574779,4.03178330,5.41006010,6.48423479,0.93000257,-0.62813864,100.85326986,-1.41854316,2.10907509,0.01990938,58.47242623,0.95558095,0.00806784,21,3,0,2018-01-04 21:45:00,2018-01-04 21:55:00,287,287,14999.80000000,0,0.00000000
4.25376908,0.00593656,0.88402766,0.00568774,0.00571726,0.99483683,0.00805672,0.47785074,1.52638571,2.74453658,3.92325713,4.73640843,0.79553044,-1.80046854,100.42274318,-0.43052668,0.85776143,0.02768450,53.85561432,1.04690094,-0.02827369,22,3,0,2018-01-04 22:00:00,2018-01-05 04:29:00,288,288,14891.90000000,0,0.00000000
4.25376908,0.00593656,0.88402766,0.00568774,0.00571726,0.99483683,0.00805672,0.47785074,1.52638571,2.74453658,3.92325713,4.73640843,0.79553044,-1.80046854,100.42274318,-0.43052668,0.85776143,0.02768450,53.85561432,1.04690094,-0.02827369,22,3,0,2018-01-04 22:00:00,2018-01-05 04:29:00,287,288,14891.90000000,1,-1.19890487
4.25401066,0.00592296,0.88181734,0.00562323,0.00550351,1.02175350,0.00296532,0.20288283,1.22670067,2.47469232,2.77116445,4.75105417,0.76663242,-2.06276354,100.37458492,-0.04815826,0.58761848,0.01797904,53.38290869,0.98239736,-0.00227052,22,3,1,2018-01-04 22:15:00,2018-01-05 08:55:00,288,289,14871.70000000,1,-0.22607368
4.25401066,0.00592296,0.88181734,0.00562323,0.00550351,1.02175350,0.00296532,0.20288283,1.22670067,2.47469232,2.77116445,4.75105417,0.76663242,-2.06276354,100.37458492,-0.04815826,0.58761848,0.01797904,53.38290869,0.98239736,-0.00227052,22,3,1,2018-01-04 22:15:00,2018-01-05 08:55:00,287,289,14871.70000000,2,-1.42335231
4.21520075,0.00583054,0.87593787,0.00560823,0.00550345,1.01903917,0.00252165,0.17917484,1.18957688,2.48102975,2.34467419,4.56017794,0.76573337,-2.10363292,100.64224468,0.26765976,0.57805656,0.01083141,56.07632219,0.92315223,0.01960623,22,3,1,2018-01-04 22:30:00,2018-01-05 08:55:00,288,290,14872.90000000,2,-0.21264356
4.21520075,0.00583054,0.87593787,0.00560823,0.00550345,1.01903917,0.00252165,0.17917484,1.18957688,2.48102975,2.34467419,4.56017794,0.76573337,-2.10363292,100.64224468,0.26765976,0.57805656,0.01083141,56.07632219,0.92315223,0.01960623,22,3,1,2018-01-04 22:30:00,2018-01-05 08:55:00,287,290,14872.90000000,3,-1.41001880
4.20333180,0.00583746,0.87955439,0.00565921,0.00546713,1.03513360,0.00599143,0.85429174,1.87248062,3.20089216,3.22133028,5.54243119,0.85152838,-1.32568807,100.71331293,0.07106825,1.32728385,0.01356057,56.68098005,0.93171050,0.00000000,22,3,0,2018-01-04 22:45:00,2018-01-05 04:28:00,288,291,14938.00000000,3,0.51594043
3.86256164,0.00558033,0.91497941,0.00418652,0.00516297,0.81087386,0.00572497,-0.94050982,-0.60978193,1.38164755,-2.93670886,0.58227848,0.24897959,-3.54912598,99.47334609,-0.36421858,0.30240142,0.00583091,44.45540369,0.83664141,0.00241109,7,4,1,2018-01-05 07:15:00,2018-01-05 08:54:00,325,325,14864.90000000,0,0.00000000
3.83595645,0.00566900,0.93598365,0.00421732,0.00516451,0.81659577,0.00527182,-0.55964940,-0.28205642,1.64676597,-2.65121002,1.35285158,0.31479592,-2.82061262,99.80829943,0.33495334,0.59214699,0.01064432,47.98931384,1.15336815,-0.00118463,7,4,1,2018-01-05 07:30:00,2018-01-05 08:55:00,325,326,14890.40000000,1,0.28590842
3.72252312,0.00550822,0.93705651,0.00422633,0.00516367,0.81847516,0.00244320,-0.43264902,-0.18509400,1.77358250,-2.44808077,0.80790321,0.30096567,-2.80389938,99.50044412,-0.30785530,0.69459938,0.01198894,44.37593985,1.07190338,0.01705980,7,4,1,2018-01-05 07:45:00,2018-01-05 08:55:00,325,327,14899.90000000,2,0.39242331
3.69648243,0.00478540,0.81990673,0.00421190,0.00516361,0.81568845,0.00302024,-0.43785188,-0.19120830,2.03491717,-2.32398317,0.39551192,0.30364807,-2.42215989,100.60771802,1.10727389,0.80092855,0.01256095,58.96057348,0.96772198,-0.00140252,8,4,1,2018-01-05 08:00:00,2018-01-05 08:55:00,325,328,14899.40000000,3,0.38681727
3.79902252,0.00853574,1.42318665,0.00756066,0.00539952,1.40024581,0.00278025,0.92725145,3.33665351,6.66276483,6.86527073,6.22271574,0.76876433,-2.31482657,101.05874164,-1.60190581,6.48317968,0.05631792,57.15025013,1.27912234,-0.01628596,12,4,0,2018-01-05 12:45:00,2018-01-05 12:52:00,347,347,15823.70000000,0,0.00000000
3.82477435,0.00817024,1.35285248,0.00756114,0.00539952,1.40033404,0.00725361,0.88133093,3.35426884,6.89661604,7.16975087,6.85499641,0.76928196,-2.41285975,100.34172970,-0.71701195,6.73715238,0.04116581,52.57279236,0.96053672,0.00309341,13,4,1,2018-01-05 13:00:00,2018-01-05 16:19:00,348,348,15827.00000000,0,0.00000000
3.82477435,0.00817024,1.35285248,0.00756114,0.00539952,1.40033404,0.00725361,0.88133093,3.35426884,6.89661604,7.16975087,6.85499641,0.76928196,-2.41285975,100.34172970,-0.71701195,6.73715238,0.04116581,52.57279236,0.96053672,0.00309341,13,4,1,2018-01-05 13:00:00,2018-01-05 16:19:00,347,348,15827.00000000,1,0.03475799
3.81595938,0.00754519,1.25226376,0.00749387,0.00539723,1.38846437,0.00341829,1.08344192,3.71856220,7.62244560,7.06979521,7.21105738,0.79094875,-2.36300675,99.70320252,-0.63852718,7.48005816,0.04664012,47.50633981,1.01693200,0.00083587,13,4,1,2018-01-05 13:15:00,2018-01-05 16:27:00,348,349,15856.00000000,1,0.30538531
3.81595938,0.00754519,1.25226376,0.00749387,0.00539723,1.38846437,0.00341829,1.08344192,3.71856220,7.62244560,7.06979521,7.21105738,0.79094875,-2.36300675,99.70320252,-0.63852718,7.48005816,0.04664012,47.50633981,1.01693200,0.00083587,13,4,1,2018-01-05 13:15:00,2018-01-05 16:27:00,347,349,15856.00000000,2,0.34020699
3.78242510,0.00722383,1.20956590,0.00743408,0.00539685,1.37748518,0.00407827,1.47427555,4.20038367,8.35066680,6.95650553,7.86640984,0.83361680,-1.95725115,100.78788032,1.08467780,8.25679844,0.02961228,56.98719389,0.91441936,0.00000000,13,4,1,2018-01-05 13:30:00,2018-01-05 16:29:00,348,350,15913.60000000,2,0.91194372
3.78242510,0.00722383,1.20956590,0.00743408,0.00539685,1.37748518,0.00407827,1.47427555,4.20038367,8.35066680,6.95650553,7.86640984,0.83361680,-1.95725115,100.78788032,1.08467780,8.25679844,0.02961228,56.98719389,0.91441936,0.00000000,13,4,1,2018-01-05 13:30:00,2018-01-05 16:29:00,347,350,15913.60000000,3,0.94689190
3.78131537,0.00680370,1.13954656,0.00741216,0.00536811,1.38077647,0.00421152,1.57230346,4.44729781,8.94030265,7.58487085,8.60977860,0.84759299,-1.90129151,100.46726025,-0.32062007,8.90331897,0.02728949,54.41123943,0.80777643,0.00092251,13,4,0,2018-01-05 13:45:00,2018-01-05 14:03:00,348,351,15932.60000000,3,1.11202376
4.09996787,0.00750043,1.20469060,0.00678593,0.00554745,1.22325272,0.00603627,2.49967468,5.13342968,11.41653427,4.32981500,8.01770514,0.91521477,-0.78095562,101.72143121,-0.55184760,11.52187069,0.13602146,61.16703366,1.00312853,-5.09964817,22,6,0,2018-01-07 22:00:00,2018-01-08 00:04:00,384,384,16140.00000000,0,0.00000000
4.32037504,0.00976309,1.43115789,0.00977067,0.00594504,1.64349895,0.01004121,-1.04927066,0.88935136,5.84181697,0.34723221,2.38910855,0.48481973,-3.75727894,99.66213942,-2.05929180,5.91899521,0.06493745,48.28656568,0.71708463,0.00251618,22,6,0,2018-01-07 22:15:00,2018-01-07 23:35:00,384,385,16283.30000000,1,1.47976043
4.28881136,0.00981456,1.44924693,0.00961168,0.00594542,1.61665317,0.00457461,-0.80444416,0.99579069,5.89626737,-0.29740706,3.23773821,0.50595135,-3.57888160,99.62367891,-0.03846051,5.96683961,0.06534487,48.08027923,0.81277802,0.00562324,22,6,0,2018-01-07 22:30:00,2018-01-07 23:34:00,384,386,16308.30000000,2,1.73791822
4.24002707,0.00950638,1.41990860,0.00944923,0.00595345,1.58718568,0.00545338,-0.24761649,1.51338203,6.54217247,-0.72123934,3.43358695,0.58021390,-3.12301769,101.05471447,1.43103556,6.60817857,0.07222179,55.54116199,0.62070130,0.00449170,22,6,0,2018-01-07 22:45:00,2018-01-07 23:20:00,384,387,16394.20000000,3,2.62494837
4.40016483,0.00896990,1.29112206,0.00881202,0.00597136,1.47571354,0.00726498,-2.18388042,-1.10328937,4.08015069,-1.49102124,-0.34402825,0.24797309,-6.07202905,97.83409828,-0.62734621,4.02190676,0.07678653,38.88470706,0.99099055,-0.00417848,0,0,0,2018-01-08 00:15:00,2018-01-08 00:59:00,393,393,16007.70000000,0,0.00000000
4.41587238,0.00892107,1.27954885,0.00902191,0.00601875,1.49896736,0.01223988,-0.85904257,0.12027979,5.22762673,-1.08875037,1.24873850,0.40020700,-4.81626595,97.82231597,-0.01178231,5.14668087,0.07556072,38.65768432,0.97607510,-0.00623330,0,0,0,2018-01-08 00:30:00,2018-01-08 00:40:00,393,394,16183.90000000,1,1.83453380
4.46610554,0.00889205,1.26099555,0.00894817,0.00602941,1.48408624,0.01018759,-1.39539179,-0.53213790,4.55514073,-2.51437987,1.13870581,0.31688805,-5.53624925,96.17757479,-1.64474119,4.43241410,0.08680935,28.72071353,1.11052501,-0.00209706,0,0,0,2018-01-08 00:45:00,2018-01-08 00:58:00,393,395,16087.90000000,2,0.83501482
4.59143755,0.00964653,1.33182944,0.00928347,0.00605841,1.53232772,0.01293006,-2.32879690,-1.69908322,2.94885556,-3.49673873,0.42853149,0.14869760,-6.43775624,95.09426737,-1.08330742,2.79581792,0.06815849,25.64026383,1.11006482,-0.09392471,1,0,0,2018-01-08 01:00:00,2018-01-08 01:08:00,396,396,15878.80000000,0,0.00000000
4.59143755,0.00964653,1.33182944,0.00928347,0.00605841,1.53232772,0.01293006,-2.32879690,-1.69908322,2.94885556,-3.49673873,0.42853149,0.14869760,-6.43775624,95.09426737,-1.08330742,2.79581792,0.06815849,25.64026383,1.11006482,-0.09392471,1,0,0,2018-01-08 01:00:00,2018-01-08 01:08:00,393,396,15878.80000000,3,-1.34206247
4.69616051,0.01002238,1.35150024,0.00935949,0.00608359,1.53848153,0.01285603,-2.72136948,-2.30317035,2.08907188,-3.70461733,-0.32384567,0.08005326,-6.99240987,93.57674626,-1.51752112,1.90475231,0.05691010,17.32649366,0.96704147,0.01012018,1,0,0,2018-01-08 01:15:00,2018-01-08 03:13:00,397,397,15776.30000000,0,0.00000000
4.69616051,0.01002238,1.35150024,0.00935949,0.00608359,1.53848153,0.01285603,-2.72136948,-2.30317035,2.08907188,-3.70461733,-0.32384567,0.08005326,-6.99240987,93.57674626,-1.51752112,1.90475231,0.05691010,17.32649366,0.96704147,0.01012018,1,0,0,2018-01-08 01:15:00,2018-01-08 03:13:00,396,397,15776.30000000,1,-1.07585796
4.75180516,0.01041792,1.38872203,0.00935460,0.00605209,1.54568112,0.01200849,-2.33591756,-2.09415466,2.02395475,-3.60097324,-0.28041363,0.08487975,-6.68917275,94.03285683,0.45611057,1.80323403,0.06380576,18.45388105,0.95174002,-0.01338200,1,0,0,2018-01-08 01:30:00,2018-01-08 03:13:00,397,398,15778.30000000,1,0.02112874
4.75180516,0.01041792,1.38872203,0.00935460,0.00605209,1.54568112,0.01200849,-2.33591756,-2.09415466,2.02395475,-3.60097324,-0.28041363,0.08487975,-6.68917275,94.03285683,0.45611057,1.80323403,0.06380576,18.45388105,0.95174002,-0.01338200,1,0,0,2018-01-08 01:30:00,2018-01-08 03:13:00,396,398,15778.30000000,2,-1.05486561
4.82376383,0.00852836,1.11974095,0.00936796,0.00606090,1.54563944,0.01454432,-3.06520670,-2.96999358,1.94216867,-4.86693677,-1.08444397,0.02671216,-8.72928884,96.48526982,2.45241300,1.62215803,0.06870636,25.29142561,0.94969348,-0.00149270,1,0,0,2018-01-08 01:45:00,2018-01-08 03:20:00,397,399,15710.40000000,2,-0.69619197
4.82376383,0.00852836,1.11974095,0.00936796,0.00606090,1.54563944,0.01454432,-3.06520670,-2.96999358,1.94216867,-4.86693677,-1.08444397,0.02671216,-8.72928884,96.48526982,2.45241300,1.62215803,0.06870636,25.29142561,0.94969348,-0.00149270,1,0,0,2018-01-08 01:45:00,2018-01-08 03:20:00,396,399,15710.40000000,3,-1.76755590
4.81638901,0.00870599,1.14472633,0.00914808,0.00606370,1.50866397,0.00812222,-1.89162410,-1.91983304,2.74888867,-5.16530210,-0.58399834,0.12865108,-7.59633123,97.09150447,0.60623465,2.40057935,0.06488031,31.12013375,0.89401382,0.00725464,2,0,0,2018-01-08 02:00:00,2018-01-08 03:11:00,397,400,15834.10000000,3,0.61062057
5.00249966,0.01066048,1.35062707,0.00678748,0.00618262,1.09783250,0.01396696,-1.90878174,-2.26491902,1.19413806,-3.65217391,-1.84045146,0.00041391,-4.40331752,96.76417564,-1.17878635,0.74619932,0.05704093,33.01354768,0.97648706,-0.06763285,3,0,0,2018-01-08 03:15:00,2018-01-08 03:22:00,405,405,15661.40000000,0,0.00000000
5.07637299,0.01103864,1.37847547,0.00680301,0.00618983,1.09906283,0.01063830,-2.18811405,-2.65610585,0.59088269,-4.25507873,-2.46952765,0.04067074,-4.84250758,96.62047318,-0.14370246,0.12421748,0.03731915,32.57643597,1.05836781,-0.08433385,3,0,0,2018-01-08 03:30:00,2018-01-08 08:49:00,406,406,15561.30000000,0,0.00000000
5.07637299,0.01103864,1.37847547,0.00680301,0.00618983,1.09906283,0.01063830,-2.18811405,-2.65610585,0.59088269,-4.25507873,-2.46952765,0.04067074,-4.84250758,96.62047318,-0.14370246,0.12421748,0.03731915,32.57643597,1.05836781,-0.08433385,3,0,0,2018-01-08 03:30:00,2018-01-08 08:49:00,405,406,15561.30000000,1,-1.06525172
5.09559276,0.01121599,1.39401309,0.00667110,0.00618480,1.07862811,0.01032908,-1.73521583,-2.28404711,0.80206656,-4.43848130,-1.77390808,0.07958352,-4.52355124,97.55002093,0.92954774,0.31048523,0.04154116,36.85128068,1.12257116,0.00171282,3,0,0,2018-01-08 03:45:00,2018-01-08 03:51:00,406,407,15616.40000000,1,0.59013921
5.09559276,0.01121599,1.39401309,0.00667110,0.00618480,1.07862811,0.01032908,-1.73521583,-2.28404711,0.80206656,-4.43848130,-1.77390808,0.07958352,-4.52355124,97.55002093,0.92954774,0.31048523,0.04154116,36.85128068,1.12257116,0.00171282,3,0,0,2018-01-08 03:45:00,2018-01-08 03:51:00,405,407,15616.40000000,2,-0.47888439
5.16202022,0.01102784,1.35292969,0.00667857,0.00611610,1.09196476,0.00944640,-1.94741916,-2.60655591,0.43461217,-4.77279354,-2.29805490,0.05770185,-4.82002582,96.08336217,-1.46665876,-0.10277033,0.03968600,27.03427288,0.97188375,0.00583115,4,0,0,2018-01-08 04:00:00,2018-01-08 08:54:00,406,408,15551.90000000,2,-0.10067711
5.16202022,0.01102784,1.35292969,0.00667857,0.00611610,1.09196476,0.00944640,-1.94741916,-2.60655591,0.43461217,-4.77279354,-2.29805490,0.05770185,-4.82002582,96.08336217,-1.46665876,-0.10277033,0.03968600,27.03427288,0.97188375,0.00583115,4,0,0,2018-01-08 04:00:00,2018-01-08 08:54:00,405,408,15551.90000000,3,-1.16528535
5.14318590,0.01120082,1.37926293,0.00724147,0.00615067,1.17734653,0.01439449,-0.91264424,-1.58645071,1.30010015,-3.44102960,-1.37720758,0.16863968,-3.45637611,97.63304782,1.54968566,0.74011499,0.04923937,36.77777778,1.03732262,0.00056839,4,0,0,2018-01-08 04:15:00,2018-01-08 04:37:00,406,409,15707.50000000,3,1.56585033
5.15637241,0.00661187,0.81229492,0.00492482,0.00614827,0.80100878,0.01368708,-2.89395717,-4.10840542,-1.00336301,-1.32347582,-9.38402242,0.05248172,-4.62284513,97.87501508,-0.91443750,-2.74291842,0.03642890,28.89925608,1.04308259,-0.03531885,9,0,0,2018-01-08 09:00:00,2018-01-08 09:12:00,428,428,15412.40000000,0,0.00000000
5.25274877,0.00723119,0.87185436,0.00473093,0.00618686,0.76467426,0.01494826,-3.70354802,-5.01071567,-2.32361691,-4.06097877,-9.99974107,0.01158607,-5.69044537,96.44173097,-1.43328410,-3.96723141,0.01335739,17.94579822,1.22359861,0.00362506,9,0,0,2018-01-08 09:15:00,2018-01-08 09:59:00,429,429,15259.70000000,0,0.00000000
5.25274877,0.00723119,0.87185436,0.00473093,0.00618686,0.76467426,0.01494826,-3.70354802,-5.01071567,-2.32361691,-4.06097877,-9.99974107,0.01158607,-5.69044537,96.44173097,-1.43328410,-3.96723141,0.01335739,17.94579822,1.22359861,0.00362506,9,0,0,2018-01-08 09:15:00,2018-01-08 09:59:00,428,429,15259.70000000,1,-1.65126781
5.23819248,0.00727169,0.87922069,0.00473095,0.00618790,0.76454851,0.00797495,-3.53425374,-5.00397877,-2.50667282,-4.04023211,-11.82372663,0.01603063,-5.88523533,96.44912352,0.00739254,-4.18406048,0.01515069,17.98881406,1.24355649,-0.00361057,9,0,0,2018-01-08 09:30:00,2018-01-08 09:59:00,429,430,15234.80000000,1,-0.27195816
5.23819248,0.00727169,0.87922069,0.00473095,0.00618790,0.76454851,0.00797495,-3.53425374,-5.00397877,-2.50667282,-4.04023211,-11.82372663,0.01603063,-5.88523533,96.44912352,0.00739254,-4.18406048,0.01515069,17.98881406,1.24355649,-0.00361057,9,0,0,2018-01-08 09:30:00,2018-01-08 09:59:00,428,430,15234.80000000,2,-1.92053152
5.20195478,0.00755281,0.91955396,0.00464647,0.00619161,0.75044553,0.01154020,-2.67270997,-4.19324192,-1.94840023,-2.47379818,-12.48938935,0.06233461,-5.21004764,97.17793205,0.72880853,-3.59260971,0.01500791,24.19486106,1.26699973,-0.00086618,9,0,0,2018-01-08 09:45:00,2018-01-08 09:58:00,429,431,15285.60000000,2,0.28288018
5.20195478,0.00755281,0.91955396,0.00464647,0.00619161,0.75044553,0.01154020,-2.67270997,-4.19324192,-1.94840023,-2.47379818,-12.48938935,0.06233461,-5.21004764,97.17793205,0.72880853,-3.59260971,0.01500791,24.19486106,1.26699973,-0.00086618,9,0,0,2018-01-08 09:45:00,2018-01-08 09:58:00,428,431,15285.60000000,3,-1.37119030
5.29916978,0.00831725,0.99398859,0.00502649,0.00622314,0.80770856,0.01534578,-3.32906633,-4.87537751,-2.98503978,-3.72348033,-12.56972586,0.00159836,-6.00715137,95.72104557,-1.45688648,-4.53589554,0.01252016,13.89066837,1.08484387,0.00635677,10,0,0,2018-01-08 10:00:00,2018-01-08 13:18:00,432,432,15132.00000000,0,0.00000000
5.29916978,0.00831725,0.99398859,0.00502649,0.00622314,0.80770856,0.01534578,-3.32906633,-4.87537751,-2.98503978,-3.72348033,-12.56972586,0.00159836,-6.00715137,95.72104557,-1.45688648,-4.53589554,0.01252016,13.89066837,1.08484387,0.00635677,10,0,0,2018-01-08 10:00:00,2018-01-08 13:18:00,429,432,15132.00000000,3,-1.39474127
5.25171502,0.00850173,1.02522302,0.00463881,0.00622339,0.74538352,0.00499785,-2.83617963,-4.46376066,-2.77065741,-4.39072554,-13.28710894,0.01767806,-5.75205236,95.80086525,0.07981968,-4.31899602,0.00482121,15.02476030,1.15062470,0.00543599,10,0,0,2018-01-08 10:15:00,2018-01-08 13:18:00,432,433,15147.20000000,1,0.16741563
5.27300569,0.00904086,1.08542153,0.00477843,0.00615569,0.77626295,0.01197188,-1.92481585,-3.50749754,-2.04554834,-3.86429943,-11.35887453,0.08019488,-4.85635675,96.53785649,0.73699124,-3.51309200,-0.00208530,22.03893443,1.19048927,0.04724082,10,0,0,2018-01-08 10:30:00,2018-01-08 13:17:00,432,434,15225.50000000,2,1.02982642
5.27074046,0.00923936,1.11018904,0.00463424,0.00605574,0.76526324,0.00817748,-1.50677730,-3.08507600,-1.76554595,-4.06762991,-7.33678074,0.10354961,-4.52826362,96.52553155,-0.01232494,-3.21009499,-0.00636590,21.79052318,1.31211543,0.00141952,10,0,0,2018-01-08 10:45:00,2018-01-08 13:16:00,432,435,15249.40000000,3,1.29306547
6.77491036,0.01797124,1.67768224,0.01114621,0.00673175,1.65576682,0.01927971,-1.40441465,-2.89203318,-3.56852093,-3.13300168,-4.29046533,0.29469937,-3.77830305,94.98374331,-0.53100429,-4.71068102,0.00218797,33.39566030,0.69684139,0.07657422,16,0,1,2018-01-08 16:00:00,2018-01-08 19:25:00,456,456,14480.70000000,0,0.00000000
6.72074637,0.01847052,1.74088756,0.01185199,0.00684932,1.73038834,0.01700142,-0.34429003,-1.73155298,-2.42437353,-2.49146309,-3.28689257,0.42400119,-2.64922511,96.21412140,1.23037809,-3.53748148,-0.00280504,38.33984139,0.92319498,-0.00956133,16,0,0,2018-01-08 16:15:00,2018-01-08 16:34:00,456,457,14719.70000000,1,2.75078783
6.68398886,0.01867698,1.76972717,0.01184078,0.00685061,1.72842638,0.00591434,-0.46118977,-1.81201347,-2.54768245,-2.38155049,-3.19108795,0.40120649,-2.79635179,95.80703071,-0.40709068,-3.67416994,-0.00337846,37.22197907,0.82053714,-0.00036482,16,0,0,2018-01-08 16:30:00,2018-01-08 16:36:00,456,458,14676.10000000,2,2.24897047
6.67144071,0.01877883,1.78268834,0.01191031,0.00685726,1.73689014,0.01215739,-0.20466777,-1.50256474,-2.26959591,-2.18388728,-3.49494220,0.43275316,-2.53865607,96.76868739,0.96165667,-3.40572718,-0.00220716,40.11964028,0.90046081,0.00072254,16,0,0,2018-01-08 16:45:00,2018-01-08 17:31:00,456,459,14740.20000000,3,2.98673407
5.91314934,0.00816461,0.87447784,0.00711315,0.00712100,0.99889778,0.01115993,2.27056595,3.42869349,2.27125902,2.79933567,6.31615161,0.87899728,-1.36686636,102.22906097,-1.82112829,3.87173158,0.01772435,65.44075283,1.05099108,0.00000000,0,3,0,2018-01-11 00:15:00,2018-01-11 00:38:00,681,681,14749.20000000,0,0.00000000
5.88747410,0.00815521,0.87727476,0.00693867,0.00709739,0.97763704,0.00654792,2.42016695,3.68029657,2.64898990,3.88198390,6.35120739,0.91531280,-0.95454545,102.71812313,0.48906217,4.25590675,0.01667391,68.29564567,1.13353152,0.00082860,0,3,0,2018-01-11 00:30:00,2018-01-11 00:35:00,681,682,14798.70000000,1,0.55935237
5.97019676,0.00874305,0.92743436,0.00727567,0.00712717,1.02083637,0.01145991,1.08200028,2.28899960,1.39731052,2.98818547,5.38575568,0.81327648,-1.98172091,101.90111425,-0.81700888,2.91542491,0.00899553,61.50803669,0.97247832,0.00624164,0,3,0,2018-01-11 00:45:00,2018-01-11 01:01:00,683,683,14660.60000000,0,0.00000000
5.97019676,0.00874305,0.92743436,0.00727567,0.00712717,1.02083637,0.01145991,1.08200028,2.28899960,1.39731052,2.98818547,5.38575568,0.81327648,-1.98172091,101.90111425,-0.81700888,2.91542491,0.00899553,61.50803669,0.97247832,0.00624164,0,3,0,2018-01-11 00:45:00,2018-01-11 01:01:00,681,683,14660.60000000,2,-1.00118425
6.00981426,0.00887431,0.93519699,0.00734432,0.00710501,1.03368170,0.00814355,0.63965810,1.82545362,1.00850051,2.37664555,5.04092536,0.77872528,-2.32112366,101.11334842,-0.78776584,2.50561412,0.01349271,56.87783192,1.03555481,0.00077114,1,3,0,2018-01-11 01:00:00,2018-01-11 01:17:00,683,684,14612.90000000,1,-0.54226976
6.00981426,0.00887431,0.93519699,0.00734432,0.00710501,1.03368170,0.00814355,0.63965810,1.82545362,1.00850051,2.37664555,5.04092536,0.77872528,-2.32112366,101.11334842,-0.78776584,2.50561412,0.01349271,56.87783192,1.03555481,0.00077114,1,3,0,2018-01-11 01:00:00,2018-01-11 01:17:00,681,684,14612.90000000,3,-1.54019653
6.03294190,0.00892771,0.93722393,0.00740058,0.00711035,1.04081792,0.00794197,0.09163559,1.23522445,0.46500403,2.19046047,4.35011278,0.72741307,-2.85591682,100.46699918,-0.64634923,1.95451616,0.01046290,52.77960526,0.94535738,0.00000000,1,3,0,2018-01-11 01:15:00,2018-01-11 01:36:00,685,685,14543.00000000,0,0.00000000
6.03294190,0.00892771,0.93722393,0.00740058,0.00711035,1.04081792,0.00794197,0.09163559,1.23522445,0.46500403,2.19046047,4.35011278,0.72741307,-2.85591682,100.46699918,-0.64634923,1.95451616,0.01046290,52.77960526,0.94535738,0.00000000,1,3,0,2018-01-11 01:15:00,2018-01-11 01:36:00,683,685,14543.00000000,2,-1.33691663
5.99452019,0.00875586,0.92515663,0.00739997,0.00710528,1.04147458,0.00475880,0.22279009,1.35539291,0.62019555,2.32535992,5.67027057,0.74174814,-2.75513977,100.82110787,0.35410869,2.12500510,0.01813759,54.92524917,0.81344324,-0.01019551,1,3,0,2018-01-11 01:30:00,2018-01-11 01:36:00,685,686,14561.20000000,1,0.20857686
5.99452019,0.00875586,0.92515663,0.00739997,0.00710528,1.04147458,0.00475880,0.22279009,1.35539291,0.62019555,2.32535992,5.67027057,0.74174814,-2.75513977,100.82110787,0.35410869,2.12500510,0.01813759,54.92524917,0.81344324,-0.01019551,1,3,0,2018-01-11 01:30:00,2018-01-11 01:36:00,683,686,14561.20000000,3,-1.13001287
6.08370869,0.00947411,0.98642179,0.00723279,0.00708553,1.02078318,0.01197932,-0.55642310,0.42264879,-0.24241855,0.16289262,4.21110299,0.65897229,-3.38860482,100.16497875,-0.65612912,1.14505229,0.01165574,50.91623037,1.09899389,-0.01460920,1,3,0,2018-01-11 01:45:00,2018-01-11 02:40:00,687,687,14447.90000000,0,0.00000000
6.08370869,0.00947411,0.98642179,0.00723279,0.00708553,1.02078318,0.01197932,-0.55642310,0.42264879,-0.24241855,0.16289262,4.21110299,0.65897229,-3.38860482,100.16497875,-0.65612912,1.14505229,0.01165574,50.91623037,1.09899389,-0.01460920,1,3,0,2018-01-11 01:45:00,2018-01-11 02:40:00,685,687,14447.90000000,2,-1.08987142
6.08792146,0.00956113,0.99466158,0.00722467,0.00708242,1.02008490,0.00426433,-0.52848301,0.37120017,-0.27015383,0.27803062,3.80409599,0.65566419,-3.39139429,100.16016863,-0.00481013,1.09361796,0.00878544,50.88880339,0.75629882,-0.00072404,2,3,0,2018-01-11 02:00:00,2018-01-11 02:40:00,687,688,14445.30000000,1,-0.02999282
6.08792146,0.00956113,0.99466158,0.00722467,0.00708242,1.02008490,0.00426433,-0.52848301,0.37120017,-0.27015383,0.27803062,3.80409599,0.65566419,-3.39139429,100.16016863,-0.00481013,1.09361796,0.00878544,50.88880339,0.75629882,-0.00072404,2,3,0,2018-01-11 02:00:00,2018-01-11 02:40:00,685,688,14445.30000000,3,-1.11966811
6.05925844,0.00928161,0.97014386,0.00721651,0.00708236,1.01894150,0.00471688,-0.40243064,0.46226503,-0.17714737,0.53949329,3.70193741,0.66544145,-3.39120715,101.09706471,0.93689608,1.22277030,0.00185163,56.57971987,0.88353015,0.00000000,2,3,0,2018-01-11 02:15:00,2018-01-11 02:39:00,687,689,14458.70000000,2,0.12458558
