method,row_id,entry_time,label_end_time,origin_bar,entry_bar,entry_price,leg,entry_vs_base_R,label,fold,probability
random_kfold,128,2018-01-15 21:00:00,2018-01-15 23:19:00,956,956,13661.4,0,0,0,5,0.433069491534
random_kfold,129,2018-01-15 21:15:00,2018-01-15 23:18:00,956,957,13702.5,1,0.50141274,0,1,0.366092004839
random_kfold,130,2018-01-15 21:30:00,2018-01-15 23:18:00,956,958,13721.1,2,0.72832945,0,1,0.31105967689
random_kfold,131,2018-01-15 21:45:00,2018-01-15 23:06:00,956,959,13806.3,3,1.7677544,0,5,0.166428856554
random_kfold,132,2018-01-19 01:30:00,2018-01-19 01:39:00,1166,1166,11452.7,0,0,0,4,0.0180400672349
random_kfold,133,2018-01-19 01:45:00,2018-01-19 02:27:00,1167,1167,11305.4,0,0,0,2,0.0344189419353
random_kfold,134,2018-01-19 01:45:00,2018-01-19 02:27:00,1166,1167,11305.4,1,-2.14359933,0,1,0.00892184698185
random_kfold,135,2018-01-19 02:00:00,2018-01-19 02:01:00,1167,1168,11401.2,1,1.41230444,0,5,0.00748360323926
random_kfold,136,2018-01-19 02:00:00,2018-01-19 02:01:00,1166,1168,11401.2,2,-0.74945937,0,5,0.00748360323926
random_kfold,137,2018-01-19 02:15:00,2018-01-19 02:19:00,1167,1169,11403.6,2,1.44768577,0,2,0.00996298189712
random_kfold,138,2018-01-19 02:15:00,2018-01-19 02:19:00,1166,1169,11403.6,3,-0.71453311,0,3,0.0151104930214
random_kfold,139,2018-01-19 02:30:00,2018-01-19 02:32:00,1167,1170,11195.5,3,-1.62016971,0,5,0.0261773431744
random_kfold,140,2018-01-19 05:00:00,2018-01-19 05:39:00,1180,1180,11338.9,0,0,0,3,0.0237440117409
random_kfold,141,2018-01-19 05:15:00,2018-01-19 05:30:00,1180,1181,11383.4,1,0.65409049,0,5,0.0103331346436
random_kfold,142,2018-01-19 05:30:00,2018-01-19 05:43:00,1180,1182,11329.4,2,-0.1396373,0,2,0.0204983398451
